Serial,Event,&quot;Estado&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
2009-01447,STORM,COAHUILA,27/05/2009,0,0,0
2009-01446,STORM,COAHUILA,27/05/2009,0,0,0
2009-01445,STORM,COAHUILA,27/05/2009,0,0,0
2009-01444,STORM,VERACRUZ,27/05/2009,0,0,0
2009-01443,STORM,VERACRUZ,27/05/2009,0,0,0
2009-01442,STORM,VERACRUZ,27/05/2009,0,0,0
2009-01441,STORM,VERACRUZ,27/05/2009,0,0,0
2009-01440,RAIN,CHIAPAS,05/11/2009,0,0,0
2009-01439,RAIN,CHIAPAS,05/11/2009,0,0,0
2009-01438,RAIN,CHIAPAS,05/11/2009,0,0,0
2009-01437,RAIN,CHIAPAS,05/11/2009,0,0,0
2009-01436,RAIN,CHIAPAS,05/11/2009,0,0,0
2009-01435,RAIN,CHIAPAS,05/11/2009,0,0,0
2009-01434,RAIN,CHIAPAS,05/11/2009,0,0,0
2009-01433,RAIN,CHIAPAS,05/11/2009,0,0,0
2009-01432,RAIN,CHIAPAS,05/11/2009,0,0,0
2009-01431,FLOOD,CHIAPAS,05/11/2009,0,0,0
2009-01430,LANDSLIDE,VERACRUZ,05/11/2009,0,0,0
2009-01429,LANDSLIDE,VERACRUZ,05/11/2009,0,0,0
2009-01428,LANDSLIDE,VERACRUZ,05/11/2009,0,0,0
2009-01427,FLOOD,TABASCO,05/11/2009,0,0,0
2009-01426,FLOOD,TABASCO,05/11/2009,0,0,0
2009-01425,FLOOD,TABASCO,05/11/2009,0,30000,0
2009-01424,EPIDEMIC,ESTADO DE MEXICO,04/11/2009,0,0,0
2009-01423,FIRE,QUERETARO,03/11/2009,0,25000,0
2009-01422,FIRE,BAJA CALIFORNIA,03/11/2009,0,0,0
2009-01421,Onda fría,QUERETARO,03/11/2009,0,0,0
2009-01420,Onda fría,CHIHUAHUA,03/11/2009,0,0,0
2009-01419,Onda fría,ESTADO DE MEXICO,02/11/2009,0,0,0
2009-01418,LANDSLIDE,GUERRERO,02/11/2009,0,0,0
2009-01417,LANDSLIDE,GUERRERO,02/11/2009,0,0,0
2009-01416,FLOOD,GUERRERO,02/11/2009,0,0,0
2009-01415,ACCIDENT,GUERRERO,02/11/2009,0,0,0
2009-01414,LANDSLIDE,GUERRERO,02/11/2009,0,0,0
2009-01413,LANDSLIDE,GUERRERO,02/11/2009,0,0,0
2009-01412,LANDSLIDE,VERACRUZ,02/11/2009,0,2000,0
2009-01411,LANDSLIDE,VERACRUZ,02/11/2009,0,3000,0
2009-01410,STRONGWIND,VERACRUZ,02/11/2009,0,0,0
2009-01409,STRONGWIND,VERACRUZ,02/11/2009,0,0,0
2009-01408,FLOOD,TABASCO,02/11/2009,126000,40000,0
2009-01407,FLOOD,TABASCO,02/11/2009,150000,20000,0
2009-01406,SURGE,CAMPECHE,01/11/2009,0,0,0
2009-01405,SURGE,TABASCO,01/11/2009,0,0,0
2009-01404,SURGE,TABASCO,01/11/2009,0,0,0
2009-01403,SURGE,VERACRUZ,01/11/2009,0,0,0
2009-01402,STORM,VERACRUZ,27/05/2009,0,0,0
2009-01401,FLOOD,DISTRITO FEDERAL,31/10/2009,300,3000,0
2009-01400,STORM,VERACRUZ,27/05/2009,0,0,0
2009-01399,STORM,VERACRUZ,27/05/2009,0,0,0
2009-01398,FLOOD,ESTADO DE MEXICO,31/10/2009,0,0,0
2009-01397,FLOOD,ESTADO DE MEXICO,31/10/2009,0,0,0
2009-01396,FLOOD,ESTADO DE MEXICO,31/10/2009,0,12600,0
2009-01395,FLOOD,ESTADO DE MEXICO,31/10/2009,0,0,0
2009-01394,FLOOD,ESTADO DE MEXICO,31/10/2009,0,0,0
2009-01393,STORM,DISTRITO FEDERAL,31/10/2009,0,0,0
2009-01392,RAIN,GUERRERO,30/10/2009,0,0,0
2009-01391,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01390,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01389,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01388,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01387,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01386,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01385,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01384,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01383,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01382,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01381,EARTHQUAKE,VERACRUZ,30/10/2009,0,0,0
2009-01380,STORM,VERACRUZ,27/05/2009,800,0,0
2009-01379,STRONGWIND,TAMAULIPAS,28/10/2009,0,0,0
2009-01378,STRONGWIND,TAMAULIPAS,28/10/2009,0,0,0
2009-01377,STRONGWIND,TAMAULIPAS,28/10/2009,0,0,0
2009-01376,STRONGWIND,TAMAULIPAS,28/10/2009,0,0,0
2009-01375,STORM,VERACRUZ,27/05/2009,700,0,0
2009-01374,STRONGWIND,TAMAULIPAS,28/10/2009,0,0,0
2009-01373,STRONGWIND,TAMAULIPAS,28/10/2009,0,0,0
2009-01372,STORM,VERACRUZ,27/05/2009,200,0,0
2009-01371,STRONGWIND,TAMAULIPAS,28/10/2009,0,0,0
2009-01370,STRONGWIND,TAMAULIPAS,28/10/2009,0,0,0
2009-01369,BIOLOGICAL,YUCATAN,27/05/2009,0,0,0
2009-01368,POLLUTION,SONORA,26/05/2009,0,0,0
2009-01367,Onda fría,CHIHUAHUA,28/10/2009,0,0,0
2009-01366,Onda fría,CHIHUAHUA,28/10/2009,0,0,0
2009-01365,LANDSLIDE,HIDALGO,27/10/2009,0,0,0
2009-01364,BIOLOGICAL,ESTADO DE MEXICO,24/05/2009,0,0,0
2009-01363,LANDSLIDE,HIDALGO,27/10/2009,0,0,0
2009-01362,LANDSLIDE,HIDALGO,27/10/2009,0,0,0
2009-01361,Hundimiento,ESTADO DE MEXICO,27/10/2009,0,0,0
2009-01360,EXPLOSION,DISTRITO FEDERAL,27/10/2009,0,0,0
2009-01359,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01358,EPIDEMIC,YUCATAN,26/10/2009,0,0,0
2009-01357,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01356,BIOLOGICAL,CHIHUAHUA,25/10/2009,0,0,0
2009-01355,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01354,STORM,ESTADO DE MEXICO,25/10/2009,0,0,0
2009-01353,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01352,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01351,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01350,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01349,STORM,HIDALGO,25/10/2009,0,0,0
2009-01348,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01347,STORM,HIDALGO,25/10/2009,0,0,0
2009-01346,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01345,STORM,HIDALGO,25/10/2009,0,0,0
2009-01344,EARTHQUAKE,DISTRITO FEDERAL,23/05/2009,0,0,0
2009-01343,STORM,HIDALGO,25/10/2009,0,0,0
2009-01342,STRONGWIND,TAMAULIPAS,28/10/2009,0,0,0
2009-01341,STORM,HIDALGO,25/10/2009,0,0,0
2009-01340,STORM,HIDALGO,25/10/2009,0,100000,0
2009-01339,STORM,MICHOACAN,23/05/2009,300,0,0
2009-01338,BIOLOGICAL,TAMAULIPAS,22/05/2009,0,0,0
2009-01337,BIOLOGICAL,TAMAULIPAS,22/05/2009,0,0,0
2009-01336,Hundimiento,DISTRITO FEDERAL,25/10/2009,0,0,0
2009-01335,STORM,DURANGO,23/10/2009,400,0,0
2009-01334,FLOOD,DURANGO,23/10/2009,0,0,0
2009-01333,FLOOD,DURANGO,23/10/2009,0,0,0
2009-01332,FLOOD,DURANGO,23/10/2009,0,1000,0
2009-01331,BIOLOGICAL,TAMAULIPAS,23/10/2009,0,0,0
2009-01330,BIOLOGICAL,TAMAULIPAS,22/05/2009,0,0,0
2009-01329,STORM,SINALOA,23/10/2009,150,0,0
2009-01328,BIOLOGICAL,TAMAULIPAS,22/05/2009,0,0,0
2009-01327,FLOOD,SINALOA,23/10/2009,0,0,0
2009-01326,RAIN,SINALOA,23/10/2009,0,100,0
2009-01325,EPIDEMIC,NAYARIT,21/05/2009,0,0,0
2009-01324,EPIDEMIC,MICHOACAN,21/05/2009,0,0,0
2009-01323,STORM,DURANGO,22/10/2009,0,0,0
2009-01322,EPIDEMIC,COLIMA,21/05/2009,0,0,0
2009-01321,EPIDEMIC,SINALOA,21/05/2009,0,0,0
2009-01320,STORM,COLIMA,22/10/2009,0,0,0
2009-01319,RAIN,NAYARIT,22/10/2009,0,0,0
2009-01318,Hundimiento,ESTADO DE MEXICO,20/05/2009,0,0,0
2009-01317,RAIN,NAYARIT,22/10/2009,0,0,0
2009-01316,FORESTFIRE,SINALOA,20/05/2009,0,0,0
2009-01315,FORESTFIRE,SINALOA,20/05/2009,0,0,0
2009-01314,FORESTFIRE,SINALOA,20/05/2009,0,0,0
2009-01313,FORESTFIRE,SINALOA,20/05/2009,0,0,0
2009-01312,FORESTFIRE,SINALOA,20/05/2009,0,0,0
2009-01311,STORM,SINALOA,22/10/2009,0,0,0
2009-01310,STORM,SINALOA,22/10/2009,300,0,0
2009-01309,POLLUTION,YUCATAN,21/10/2009,0,0,0
2009-01308,EPIDEMIC,COLIMA,21/10/2009,0,0,0
2009-01307,SURGE,OAXACA,21/10/2009,0,0,0
2009-01306,SURGE,BAJA CALIFORNIA SUR,21/10/2009,0,0,0
2009-01305,FLOOD,SINALOA,21/10/2009,0,0,0
2009-01304,SURGE,SINALOA,21/10/2009,0,0,0
2009-01303,RAIN,SINALOA,21/10/2009,0,0,0
2009-01302,RAIN,SINALOA,21/10/2009,0,0,0
2009-01301,RAIN,SINALOA,21/10/2009,0,0,0
2009-01300,RAIN,SINALOA,21/10/2009,0,0,0
2009-01299,RAIN,SINALOA,21/10/2009,0,0,0
2009-01298,RAIN,SINALOA,21/10/2009,0,0,0
2009-01297,RAIN,SINALOA,21/10/2009,0,0,0
2009-01296,RAIN,SINALOA,21/10/2009,0,0,0
2009-01295,PLAGUE,QUINTANA ROO,21/10/2009,0,0,0
2009-01294,FLOOD,BAJA CALIFORNIA SUR,20/10/2009,0,0,0
2009-01293,SURGE,BAJA CALIFORNIA SUR,20/10/2009,0,0,0
2009-01292,SPATE,SONORA,20/10/2009,0,0,0
2009-01291,BIOLOGICAL,TAMAULIPAS,19/10/2009,0,0,0
2009-01290,BIOLOGICAL,TAMAULIPAS,19/10/2009,0,0,0
2009-01289,BIOLOGICAL,TAMAULIPAS,19/10/2009,0,0,0
2009-01288,FIRE,SONORA,19/10/2009,0,0,0
2009-01287,SURGE,BAJA CALIFORNIA SUR,19/10/2009,0,0,0
2009-01286,SURGE,BAJA CALIFORNIA SUR,19/10/2009,0,0,0
2009-01285,SURGE,COLIMA,19/10/2009,0,0,0
2009-01284,STORM,COLIMA,19/10/2009,0,0,0
2009-01283,STORM,COLIMA,19/10/2009,0,0,0
2009-01282,STORM,COLIMA,19/10/2009,0,0,0
2009-01281,STORM,COLIMA,19/10/2009,0,0,0
2009-01280,SURGE,COLIMA,19/10/2009,0,0,0
2009-01279,SURGE,COLIMA,19/10/2009,0,0,0
2009-01278,SURGE,SINALOA,19/10/2009,0,0,0
2009-01277,SURGE,SINALOA,19/10/2009,0,0,0
2009-01276,FLOOD,OAXACA,19/10/2009,0,0,0
2009-01275,FLOOD,OAXACA,19/10/2009,0,0,0
2009-01274,FLOOD,VERACRUZ,19/10/2009,0,0,0
2009-01273,FLOOD,VERACRUZ,19/10/2009,0,0,0
2009-01272,SURGE,NAYARIT,19/10/2009,0,0,0
2009-01271,SURGE,JALISCO,19/10/2009,0,0,0
2009-01270,SURGE,GUERRERO,18/10/2009,0,0,0
2009-01269,SURGE,GUERRERO,18/10/2009,0,0,0
2009-01268,LANDSLIDE,VERACRUZ,18/10/2009,0,4000,0
2009-01267,SURGE,TAMAULIPAS,17/10/2009,0,0,0
2009-01266,SURGE,TAMAULIPAS,17/10/2009,0,0,0
2009-01265,SURGE,TAMAULIPAS,17/10/2009,0,0,0
2009-01264,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01263,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01262,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01261,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01260,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01259,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01258,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01257,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01256,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01255,SURGE,CHIAPAS,17/10/2009,0,0,0
2009-01254,DROUGHT,MORELOS,12/10/2009,0,0,0
2009-01253,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01252,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01251,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01250,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01249,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01248,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01247,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01246,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01245,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01244,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01243,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01242,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01241,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01240,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01239,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01238,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01237,DROUGHT,MORELOS,15/10/2009,0,0,0
2009-01236,EPIDEMIC,SINALOA,04/08/2009,0,0,0
2009-01235,EPIDEMIC,MORELOS,04/08/2009,0,0,0
2009-01234,EPIDEMIC,HIDALGO,04/08/2009,0,0,0
2009-01233,EXPLOSION,CHIHUAHUA,15/10/2009,0,0,0
2009-01232,EPIDEMIC,TABASCO,04/08/2009,0,276,0
2009-01231,EPIDEMIC,SAN LUIS POTOSI,04/08/2009,0,0,0
2009-01230,FLOOD,MORELOS,13/10/2009,100,0,0
2009-01229,FLOOD,SONORA,13/10/2009,0,0,0
2009-01228,FLOOD,SONORA,13/10/2009,0,0,0
2009-01227,FLOOD,SONORA,13/10/2009,0,0,0
2009-01226,FLOOD,SONORA,13/10/2009,0,0,0
2009-01225,FLOOD,SONORA,13/10/2009,0,0,0
2009-01224,FLOOD,SONORA,13/10/2009,0,0,0
2009-01223,FLOOD,SONORA,13/10/2009,0,0,0
2009-01222,FLOOD,SONORA,13/10/2009,0,0,0
2009-01221,EPIDEMIC,SINALOA,04/08/2009,0,0,0
2009-01220,FLOOD,SONORA,13/10/2009,0,0,0
2009-01219,FLOOD,SONORA,13/10/2009,0,0,0
2009-01218,EPIDEMIC,GUERRERO,04/08/2009,0,0,0
2009-01217,FLOOD,SONORA,13/10/2009,0,0,0
2009-01216,FLOOD,SONORA,13/10/2009,0,0,0
2009-01215,EPIDEMIC,COLIMA,04/08/2009,0,0,0
2009-01214,EPIDEMIC,JALISCO,13/10/2009,0,0,0
2009-01213,SURGE,SINALOA,13/10/2009,0,0,0
2009-01212,FLOOD,SINALOA,13/10/2009,0,0,0
2009-01211,FLOOD,SINALOA,13/10/2009,0,0,0
2009-01210,FLOOD,SINALOA,13/10/2009,294,14000,0
2009-01209,RAIN,BAJA CALIFORNIA SUR,13/10/2009,0,0,0
2009-01208,RAIN,BAJA CALIFORNIA SUR,13/10/2009,0,0,0
2009-01207,BIOLOGICAL,ESTADO DE MEXICO,12/10/2009,0,0,0
2009-01206,EPIDEMIC,JALISCO,12/10/2009,0,0,0
2009-01205,POLLUTION,HIDALGO,12/10/2009,0,0,0
2009-01204,SURGE,CHIAPAS,04/08/2009,0,0,0
2009-01203,SURGE,TAMAULIPAS,10/10/2009,0,0,0
2009-01202,EPIDEMIC,QUERETARO,04/08/2009,0,0,0
2009-01201,SURGE,TAMAULIPAS,10/10/2009,0,0,0
2009-01200,SURGE,TAMAULIPAS,10/10/2009,0,0,0
2009-01199,FLOOD,OAXACA,01/07/2009,0,0,0
2009-01198,STORM,TAMAULIPAS,10/10/2009,0,0,0
2009-01197,EARTHQUAKE,BAJA CALIFORNIA,04/08/2009,0,0,0
2009-01196,STORM,TAMAULIPAS,10/10/2009,0,0,0
2009-01195,STORM,TAMAULIPAS,10/10/2009,0,0,0
2009-01194,STORM,MICHOACAN,10/10/2009,0,0,0
2009-01193,PLAGUE,MICHOACAN,04/08/2009,0,0,0
2009-01192,PLAGUE,MICHOACAN,04/08/2009,0,0,0
2009-01191,BIOLOGICAL,OAXACA,09/10/2009,0,0,0
2009-01190,LEAK,AGUASCALIENTES,09/10/2009,0,0,0
2009-01189,FIRE,MICHOACAN,08/10/2009,150,0,0
2009-01188,EPIDEMIC,BAJA CALIFORNIA SUR,07/10/2009,0,0,0
2009-01187,EPIDEMIC,BAJA CALIFORNIA SUR,07/10/2009,0,0,0
2009-01186,EPIDEMIC,BAJA CALIFORNIA SUR,07/10/2009,0,0,0
2009-01185,EPIDEMIC,ESTADO DE MEXICO,03/08/2009,0,0,0
2009-01184,EPIDEMIC,NAYARIT,07/10/2009,0,0,0
2009-01183,EPIDEMIC,ESTADO DE MEXICO,03/08/2009,0,0,0
2009-01182,EPIDEMIC,ESTADO DE MEXICO,07/10/2009,0,0,0
2009-01181,EPIDEMIC,ESTADO DE MEXICO,03/08/2009,0,0,0
2009-01180,FLOOD,SINALOA,07/10/2009,0,0,0
2009-01179,STORM,SINALOA,07/10/2009,0,0,0
2009-01178,DROUGHT,GUANAJUATO,03/08/2009,0,0,0
2009-01177,STORM,CHIHUAHUA,07/10/2009,0,0,0
2009-01176,STORM,CHIHUAHUA,07/10/2009,0,0,0
2009-01175,STORM,CHIHUAHUA,07/10/2009,0,0,0
2009-01174,STORM,CHIHUAHUA,07/10/2009,0,0,0
2009-01173,ACCIDENT,DISTRITO FEDERAL,03/08/2009,0,0,0
2009-01172,FLOOD,CHIHUAHUA,07/10/2009,0,0,0
2009-01171,STORM,CHIHUAHUA,07/10/2009,0,0,0
2009-01170,LANDSLIDE,CHIHUAHUA,07/10/2009,0,0,0
2009-01169,STORM,CHIHUAHUA,07/10/2009,0,0,0
2009-01168,SURGE,GUERRERO,02/08/2009,0,0,0
2009-01167,Hundimiento,ESTADO DE MEXICO,06/10/2009,0,0,0
2009-01166,DROUGHT,COLIMA,01/08/2009,0,0,0
2009-01165,DROUGHT,ESTADO DE MEXICO,06/10/2009,0,0,0
2009-01164,FLOOD,ESTADO DE MEXICO,06/10/2009,0,0,0
2009-01163,FLOOD,ESTADO DE MEXICO,06/10/2009,0,0,0
2009-01162,EPIDEMIC,COLIMA,06/10/2009,0,0,0
2009-01161,DROUGHT,COLIMA,01/08/2009,0,0,0
2009-01160,DROUGHT,COLIMA,01/08/2009,0,0,0
2009-01159,DROUGHT,COLIMA,01/08/2009,0,0,0
2009-01158,EPIDEMIC,COLIMA,06/10/2009,0,0,0
2009-01157,FLOOD,SONORA,05/10/2009,0,0,0
2009-01156,FLOOD,SONORA,05/10/2009,0,0,0
2009-01155,FLOOD,SONORA,05/10/2009,0,200,0
2009-01154,FLOOD,SINALOA,05/10/2009,0,0,0
2009-01153,DROUGHT,COLIMA,01/08/2009,0,0,0
2009-01152,SURGE,SINALOA,04/10/2009,0,0,0
2009-01151,FLOOD,BAJA CALIFORNIA SUR,04/10/2009,0,0,0
2009-01150,EPIDEMIC,GUERRERO,03/10/2009,0,0,0
2009-01149,EPIDEMIC,TABASCO,03/10/2009,0,0,0
2009-01148,DROUGHT,COLIMA,01/08/2009,0,0,0
2009-01147,POLLUTION,NAYARIT,03/10/2009,0,0,0
2009-01146,DROUGHT,COLIMA,01/08/2009,0,0,0
2009-01145,RAIN,OAXACA,03/10/2009,0,0,0
2009-01144,DROUGHT,COLIMA,01/08/2009,0,0,0
2009-01143,LANDSLIDE,CHIAPAS,02/10/2009,0,0,0
2009-01142,POLLUTION,CHIAPAS,02/10/2009,0,0,0
2009-01141,FORESTFIRE,TABASCO,01/08/2009,0,0,0
2009-01140,POLLUTION,DISTRITO FEDERAL,01/10/2009,0,0,0
2009-01139,POLLUTION,DISTRITO FEDERAL,01/10/2009,0,0,0
2009-01138,POLLUTION,DISTRITO FEDERAL,01/10/2009,0,0,0
2009-01137,EXPLOSION,GUERRERO,01/10/2009,0,0,0
2009-01136,FLOOD,SAN LUIS POTOSI,16/09/2009,0,0,0
2009-01135,FLOOD,VERACRUZ,12/09/2009,0,0,0
2009-01134,ACCIDENT,QUINTANA ROO,30/09/2009,0,0,0
2009-01133,LANDSLIDE,CHIHUAHUA,30/09/2009,0,0,0
2009-01132,FLOOD,HIDALGO,29/09/2009,0,3000,0
2009-01131,LANDSLIDE,CHIAPAS,29/09/2009,0,0,0
2009-01130,SPATE,CHIAPAS,29/09/2009,0,0,0
2009-01129,LANDSLIDE,CHIAPAS,29/09/2009,0,0,0
2009-01128,FLOOD,TABASCO,28/09/2009,0,0,0
2009-01127,RAIN,HIDALGO,28/09/2009,0,0,0
2009-01126,BIOLOGICAL,CHIAPAS,27/09/2009,0,0,0
2009-01125,EXPLOSION,DISTRITO FEDERAL,26/09/2009,0,0,0
2009-01124,LANDSLIDE,HIDALGO,26/09/2009,0,0,0
2009-01123,LANDSLIDE,HIDALGO,26/09/2009,0,200,0
2009-01122,LANDSLIDE,HIDALGO,26/09/2009,0,300,0
2009-01121,LANDSLIDE,OAXACA,26/09/2009,0,0,0
2009-01120,FLOOD,OAXACA,26/09/2009,0,0,0
2009-01119,FLOOD,OAXACA,26/09/2009,0,0,0
2009-01118,FLOOD,OAXACA,26/09/2009,0,0,0
2009-01117,FLOOD,OAXACA,26/09/2009,0,0,0
2009-01116,SPATE,VERACRUZ,26/09/2009,0,4000,0
2009-01115,STRUCTURE,MORELOS,26/09/2009,0,0,0
2009-01114,FLOOD,ESTADO DE MEXICO,25/09/2009,0,0,0
2009-01113,FLOOD,ESTADO DE MEXICO,25/09/2009,0,0,0
2009-01112,FLOOD,ESTADO DE MEXICO,25/09/2009,0,0,0
2009-01111,LANDSLIDE,HIDALGO,25/09/2009,0,0,0
2009-01110,LANDSLIDE,HIDALGO,25/09/2009,0,0,0
2009-01109,FLOOD,OAXACA,25/09/2009,1500,0,0
2009-01108,LANDSLIDE,VERACRUZ,25/09/2009,0,0,0
2009-01107,LANDSLIDE,VERACRUZ,25/09/2009,0,0,0
2009-01106,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01105,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01104,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01103,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01102,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01101,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01100,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01099,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01098,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01097,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01096,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01095,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01094,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01093,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01092,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01091,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01090,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01089,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01088,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01087,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01086,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01085,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01084,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01083,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01082,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01081,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01080,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01079,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01078,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01077,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01076,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01075,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01074,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01073,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01072,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01071,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01070,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01069,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01068,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01067,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01066,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01065,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01064,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01063,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01062,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01061,FLOOD,VERACRUZ,25/09/2009,20000,0,0
2009-01060,FLOOD,VERACRUZ,25/09/2009,0,0,0
2009-01059,LANDSLIDE,VERACRUZ,25/09/2009,0,0,0
2009-01058,SPATE,VERACRUZ,25/09/2009,0,0,0
2009-01057,FORESTFIRE,BAJA CALIFORNIA,24/09/2009,0,0,0
2009-01056,FORESTFIRE,BAJA CALIFORNIA,24/09/2009,0,0,0
2009-01055,FORESTFIRE,BAJA CALIFORNIA,24/09/2009,0,0,0
2009-01054,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01053,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01052,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01051,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01050,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01049,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01048,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01047,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01046,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01045,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01044,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01043,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,0,0
2009-01042,Racionamiento,ESTADO DE MEXICO,23/09/2009,0,1800000,0
2009-01041,Racionamiento,DISTRITO FEDERAL,23/09/2009,0,0,0
2009-01040,Racionamiento,DISTRITO FEDERAL,23/09/2009,0,0,0
