"Event Year","Event ID","Country","Peril","Loss (USD)","Loss Type"
3768,39449,"Bangladesh","Flood",74695376.0728394,"Occurrence"
3768,39450,"Bangladesh","Flood",31286070.6880254,"Occurrence"
3769,39451,"Bangladesh","Flood",4554229.32811238,"Occurrence"
3769,39452,"Bangladesh","Flood",53058154.135599,"Occurrence"
3769,39453,"Bangladesh","Flood",1298139861.53508,"Occurrence"
3769,39454,"Bangladesh","Flood",61230382.8701219,"Occurrence"
3770,39455,"Bangladesh","Flood",186667861.934436,"Occurrence"
3770,39456,"Bangladesh","Flood",6151979.45755762,"Occurrence"
3771,39457,"Bangladesh","Flood",83134038.9316412,"Occurrence"
3771,39458,"Bangladesh","Flood",113642416.887411,"Occurrence"
3773,39459,"Bangladesh","Flood",5426346.2117348,"Occurrence"
3774,39460,"Bangladesh","Flood",18433329.5801804,"Occurrence"
3774,39461,"Bangladesh","Flood",178980870.987097,"Occurrence"
3776,39462,"Bangladesh","Flood",15944438.6503945,"Occurrence"
3776,39463,"Bangladesh","Flood",19328036.2730334,"Occurrence"
3776,39464,"Bangladesh","Flood",445060658.081646,"Occurrence"
3777,39465,"Bangladesh","Flood",2551538370.88847,"Occurrence"
3778,39466,"Bangladesh","Flood",10645211.9180483,"Occurrence"
3778,39467,"Bangladesh","Flood",154247869.440299,"Occurrence"
3778,39468,"Bangladesh","Flood",3087240.06677689,"Occurrence"
3778,39469,"Bangladesh","Flood",11179526.3771117,"Occurrence"
3779,39470,"Bangladesh","Flood",7218728.50455606,"Occurrence"
3779,39471,"Bangladesh","Flood",16307906.3119094,"Occurrence"
3780,39472,"Bangladesh","Flood",158059531.694001,"Occurrence"
3780,39473,"Bangladesh","Flood",12996851.8177924,"Occurrence"
3781,39474,"Bangladesh","Flood",76631679.2831631,"Occurrence"
3782,39475,"Bangladesh","Flood",179893235.817036,"Occurrence"
3783,39476,"Bangladesh","Flood",37047639.7619411,"Occurrence"
3784,39477,"Bangladesh","Flood",1311895.44572347,"Occurrence"
3784,39478,"Bangladesh","Flood",97658569.7650526,"Occurrence"
3785,39479,"Bangladesh","Flood",16037340.1755666,"Occurrence"
3785,39480,"Bangladesh","Flood",14006089.7123835,"Occurrence"
3786,39481,"Bangladesh","Flood",154190772.863418,"Occurrence"
3786,39482,"Bangladesh","Flood",129281228.028973,"Occurrence"
3787,39483,"Bangladesh","Flood",1219745.15457386,"Occurrence"
3787,39484,"Bangladesh","Flood",7558450.36983436,"Occurrence"
3789,39485,"Bangladesh","Flood",70118796.1245983,"Occurrence"
3789,39486,"Bangladesh","Flood",26870856.8102163,"Occurrence"
3790,39487,"Bangladesh","Flood",18410668.2754634,"Occurrence"
3790,39488,"Bangladesh","Flood",26981318.883022,"Occurrence"
3791,39489,"Bangladesh","Flood",59840731.3480351,"Occurrence"
3791,39490,"Bangladesh","Flood",1568938.9591945,"Occurrence"
3791,39491,"Bangladesh","Flood",2785503.25743019,"Occurrence"
3791,39492,"Bangladesh","Flood",94147584.4140207,"Occurrence"
3792,39493,"Bangladesh","Flood",674438.062596943,"Occurrence"
3792,39494,"Bangladesh","Flood",653294751.377634,"Occurrence"
3793,39495,"Bangladesh","Flood",43238452.5145246,"Occurrence"
3793,39496,"Bangladesh","Flood",44037900.0327753,"Occurrence"
3793,39497,"Bangladesh","Flood",5054547.36359907,"Occurrence"
3794,39498,"Bangladesh","Flood",2325996490.89339,"Occurrence"
3794,39499,"Bangladesh","Flood",46364258.4696898,"Occurrence"
3794,39500,"Bangladesh","Flood",38323792.1601303,"Occurrence"
3799,39501,"Bangladesh","Flood",1899716.63769002,"Occurrence"
3799,39502,"Bangladesh","Flood",260571281.63037,"Occurrence"
3800,39503,"Bangladesh","Flood",24513889.8102141,"Occurrence"
3801,39504,"Bangladesh","Flood",12228148.4342875,"Occurrence"
3801,39505,"Bangladesh","Flood",5597383.26753334,"Occurrence"
3801,39506,"Bangladesh","Flood",93083587.2465979,"Occurrence"
3802,39507,"Bangladesh","Flood",1615615.11122087,"Occurrence"
3803,39508,"Bangladesh","Flood",15026766.6242978,"Occurrence"
3803,39509,"Bangladesh","Flood",3958548.19079105,"Occurrence"
3804,39510,"Bangladesh","Flood",108275812.54526,"Occurrence"
3804,39511,"Bangladesh","Flood",9413086.30545224,"Occurrence"
3805,39512,"Bangladesh","Flood",72242373.1871955,"Occurrence"
3806,39513,"Bangladesh","Flood",69743638.9103343,"Occurrence"
3807,39514,"Bangladesh","Flood",1248077016.33604,"Occurrence"
3807,39515,"Bangladesh","Flood",4169995.92445478,"Occurrence"
3807,39516,"Bangladesh","Flood",1063375.24944248,"Occurrence"
3808,39517,"Bangladesh","Flood",759866763.348368,"Occurrence"
3808,39518,"Bangladesh","Flood",668152877.885764,"Occurrence"
3809,39519,"Bangladesh","Flood",148834836.245855,"Occurrence"
3810,39520,"Bangladesh","Flood",10542547.7246167,"Occurrence"
3810,39521,"Bangladesh","Flood",2229894.66276871,"Occurrence"
3812,39522,"Bangladesh","Flood",14321363.6677011,"Occurrence"
3813,39523,"Bangladesh","Flood",311584868.985932,"Occurrence"
3817,39524,"Bangladesh","Flood",145059227.62838,"Occurrence"
3817,39525,"Bangladesh","Flood",82612.7352255247,"Occurrence"
3817,39526,"Bangladesh","Flood",1176227.54698157,"Occurrence"
3818,39527,"Bangladesh","Flood",71545059.9335306,"Occurrence"
3819,39528,"Bangladesh","Flood",232944583.533852,"Occurrence"
3819,39529,"Bangladesh","Flood",9156063.24822425,"Occurrence"
3819,39530,"Bangladesh","Flood",322883232.748597,"Occurrence"
3819,39531,"Bangladesh","Flood",13514518.0416899,"Occurrence"
3821,39532,"Bangladesh","Flood",109954459.820268,"Occurrence"
3821,39533,"Bangladesh","Flood",1651763.06238509,"Occurrence"
3822,39534,"Bangladesh","Flood",17304952.2970563,"Occurrence"
3823,39535,"Bangladesh","Flood",43963629.8936972,"Occurrence"
3823,39536,"Bangladesh","Flood",20260952.6138129,"Occurrence"
3824,39537,"Bangladesh","Flood",926386381.978384,"Occurrence"
3824,39538,"Bangladesh","Flood",45126762.2241477,"Occurrence"
3824,39539,"Bangladesh","Flood",9321406.71024861,"Occurrence"
3825,39540,"Bangladesh","Flood",60369966.6941048,"Occurrence"
3825,39541,"Bangladesh","Flood",5436016.44200936,"Occurrence"
3825,39542,"Bangladesh","Flood",119354347.351104,"Occurrence"
3826,39543,"Bangladesh","Flood",317749.155729517,"Occurrence"
3827,39544,"Bangladesh","Flood",24199868.5323694,"Occurrence"
3827,39545,"Bangladesh","Flood",236749024.659189,"Occurrence"
3827,39546,"Bangladesh","Flood",32260183.8363553,"Occurrence"
3828,39547,"Bangladesh","Flood",20653223.4126194,"Occurrence"
3828,39548,"Bangladesh","Flood",139862301.348506,"Occurrence"
3831,39549,"Bangladesh","Flood",106684993.064028,"Occurrence"
3831,39550,"Bangladesh","Flood",4404625.7923804,"Occurrence"
3833,39551,"Bangladesh","Flood",144602676.415528,"Occurrence"
3836,39552,"Bangladesh","Flood",552718243.763976,"Occurrence"
3836,39553,"Bangladesh","Flood",956763.768914842,"Occurrence"
3836,39554,"Bangladesh","Flood",5326005.45118105,"Occurrence"
3836,39555,"Bangladesh","Flood",8626171210.06503,"Occurrence"
3836,39556,"Bangladesh","Flood",1415124780.02674,"Occurrence"
3837,39557,"Bangladesh","Flood",147671497.638481,"Occurrence"
3838,39558,"Bangladesh","Flood",368784358.22888,"Occurrence"
3838,39559,"Bangladesh","Flood",3915003.14934354,"Occurrence"
3838,39560,"Bangladesh","Flood",25880046.813186,"Occurrence"
3839,39561,"Bangladesh","Flood",29068694.5749865,"Occurrence"
3840,39562,"Bangladesh","Flood",27633223.3960333,"Occurrence"
3840,39563,"Bangladesh","Flood",17969092.1992181,"Occurrence"
3841,39564,"Bangladesh","Flood",51573320.7479046,"Occurrence"
3841,39565,"Bangladesh","Flood",48873024.1710648,"Occurrence"
3841,39566,"Bangladesh","Flood",375258044.423289,"Occurrence"
3842,39567,"Bangladesh","Flood",5905869800.54339,"Occurrence"
3844,39568,"Bangladesh","Flood",93658138.7782329,"Occurrence"
3844,39569,"Bangladesh","Flood",28972033.4315941,"Occurrence"
3845,39570,"Bangladesh","Flood",13177095.9184459,"Occurrence"
3846,39571,"Bangladesh","Flood",141868218.991334,"Occurrence"
3847,39572,"Bangladesh","Flood",285257317.673936,"Occurrence"
3847,39573,"Bangladesh","Flood",762385825.057502,"Occurrence"
3848,39574,"Bangladesh","Flood",784539.288995061,"Occurrence"
3848,39575,"Bangladesh","Flood",662595379.975222,"Occurrence"
3848,39576,"Bangladesh","Flood",10187589.119807,"Occurrence"
3848,39577,"Bangladesh","Flood",112274754.965649,"Occurrence"
3850,39578,"Bangladesh","Flood",39882955.4509222,"Occurrence"
3850,39579,"Bangladesh","Flood",17831752.1361424,"Occurrence"
3851,39580,"Bangladesh","Flood",101675290.966677,"Occurrence"
3851,39581,"Bangladesh","Flood",118155526.651413,"Occurrence"
3852,39582,"Bangladesh","Flood",12642800.4110754,"Occurrence"
3854,39583,"Bangladesh","Flood",24895752.0590292,"Occurrence"
3854,39584,"Bangladesh","Flood",255088308.164401,"Occurrence"
3855,39585,"Bangladesh","Flood",12716041.6417585,"Occurrence"
3857,39586,"Bangladesh","Flood",171694480.739758,"Occurrence"
3857,39587,"Bangladesh","Flood",323012971.403736,"Occurrence"
3858,39588,"Bangladesh","Flood",1741103.78841631,"Occurrence"
3858,39589,"Bangladesh","Flood",25829140.9394891,"Occurrence"
3860,39590,"Bangladesh","Flood",17441037.0448473,"Occurrence"
3863,39591,"Bangladesh","Flood",540607249.789623,"Occurrence"
3863,39592,"Bangladesh","Flood",77863640.5975275,"Occurrence"
3863,39593,"Bangladesh","Flood",94660826.1665124,"Occurrence"
3863,39594,"Bangladesh","Flood",65261446.2348021,"Occurrence"
3864,39595,"Bangladesh","Flood",42737958.3327609,"Occurrence"
3864,39596,"Bangladesh","Flood",84901350.4229346,"Occurrence"
3864,39597,"Bangladesh","Flood",46499515.7613277,"Occurrence"
3866,39598,"Bangladesh","Flood",57726177.915742,"Occurrence"
3869,39599,"Bangladesh","Flood",2204574.18582229,"Occurrence"
3870,39600,"Bangladesh","Flood",3621580.67708519,"Occurrence"
3872,39601,"Bangladesh","Flood",691778293.185704,"Occurrence"
3872,39602,"Bangladesh","Flood",11504462.8745363,"Occurrence"
3872,39603,"Bangladesh","Flood",12636607.9454626,"Occurrence"
3872,39604,"Bangladesh","Flood",268512.121725486,"Occurrence"
3873,39605,"Bangladesh","Flood",26082792.7271288,"Occurrence"
3873,39606,"Bangladesh","Flood",19774584.0408033,"Occurrence"
3874,39607,"Bangladesh","Flood",198957878.088439,"Occurrence"
3874,39608,"Bangladesh","Flood",303751054.236428,"Occurrence"
3875,39609,"Bangladesh","Flood",5965198.3246604,"Occurrence"
3875,39610,"Bangladesh","Flood",12065349.7363495,"Occurrence"
3875,39611,"Bangladesh","Flood",14210.1530609817,"Occurrence"
3875,39612,"Bangladesh","Flood",14058982.9621028,"Occurrence"
3876,39613,"Bangladesh","Flood",53947482.8300947,"Occurrence"
3876,39614,"Bangladesh","Flood",68562705.1482862,"Occurrence"
3877,39615,"Bangladesh","Flood",15779031.6403871,"Occurrence"
3878,39616,"Bangladesh","Flood",17303056.6717937,"Occurrence"
3879,39617,"Bangladesh","Flood",8065109.21638464,"Occurrence"
3879,39618,"Bangladesh","Flood",154564552.349475,"Occurrence"
3881,39619,"Bangladesh","Flood",140166867.73503,"Occurrence"
3884,39620,"Bangladesh","Flood",4348092.84985279,"Occurrence"
3884,39621,"Bangladesh","Flood",66731390.118082,"Occurrence"
3884,39622,"Bangladesh","Flood",237684395.361119,"Occurrence"
3884,39623,"Bangladesh","Flood",90491001.1729107,"Occurrence"
3885,39624,"Bangladesh","Flood",441326897.419542,"Occurrence"
3886,39625,"Bangladesh","Flood",14583268.5419475,"Occurrence"
3886,39626,"Bangladesh","Flood",20345489.852968,"Occurrence"
3886,39627,"Bangladesh","Flood",1060800583.15075,"Occurrence"
3888,39628,"Bangladesh","Flood",1057349342.83112,"Occurrence"
3889,39629,"Bangladesh","Flood",24469777.5074622,"Occurrence"
3889,39630,"Bangladesh","Flood",156064273.738191,"Occurrence"
3891,39631,"Bangladesh","Flood",41906544.2896744,"Occurrence"
3891,39632,"Bangladesh","Flood",4725764.59574564,"Occurrence"
3891,39633,"Bangladesh","Flood",7185241.60407871,"Occurrence"
3891,39634,"Bangladesh","Flood",6577167542.55451,"Occurrence"
3892,39635,"Bangladesh","Flood",209484152.030003,"Occurrence"
3892,39636,"Bangladesh","Flood",3127193.53268277,"Occurrence"
3892,39637,"Bangladesh","Flood",110570674.202543,"Occurrence"
3893,39638,"Bangladesh","Flood",567674548.904642,"Occurrence"
3894,39639,"Bangladesh","Flood",8166716.09410084,"Occurrence"
3894,39640,"Bangladesh","Flood",21265522.6331148,"Occurrence"
3895,39641,"Bangladesh","Flood",5033211.35167892,"Occurrence"
3895,39642,"Bangladesh","Flood",23194915.8628488,"Occurrence"
3895,39643,"Bangladesh","Flood",31033520.421139,"Occurrence"
3895,39644,"Bangladesh","Flood",78899155.0290712,"Occurrence"
3896,39645,"Bangladesh","Flood",26509720.6089345,"Occurrence"
3896,39646,"Bangladesh","Flood",433558231.676293,"Occurrence"
3897,39647,"Bangladesh","Flood",10826751.7192471,"Occurrence"
3897,39648,"Bangladesh","Flood",85614272.4313842,"Occurrence"
3897,39649,"Bangladesh","Flood",32820946.6205475,"Occurrence"
3898,39650,"Bangladesh","Flood",901235246.234961,"Occurrence"
3898,39651,"Bangladesh","Flood",14396844.7178553,"Occurrence"
3899,39652,"Bangladesh","Flood",4196836.41798856,"Occurrence"
3899,39653,"Bangladesh","Flood",558968755.055227,"Occurrence"
3900,39654,"Bangladesh","Flood",20819179.8348725,"Occurrence"
3900,39655,"Bangladesh","Flood",7842090.69063028,"Occurrence"
3900,39656,"Bangladesh","Flood",27873787.6974365,"Occurrence"
3900,39657,"Bangladesh","Flood",29839634.2362583,"Occurrence"
3901,39658,"Bangladesh","Flood",922097.661228391,"Occurrence"
3901,39659,"Bangladesh","Flood",54731006.112473,"Occurrence"
3902,39660,"Bangladesh","Flood",124007325.868395,"Occurrence"
3902,39661,"Bangladesh","Flood",3762425.96175024,"Occurrence"
3903,39662,"Bangladesh","Flood",31718899.1159059,"Occurrence"
3903,39663,"Bangladesh","Flood",59320832.0535908,"Occurrence"
3903,39664,"Bangladesh","Flood",4594774.50812596,"Occurrence"
3904,39665,"Bangladesh","Flood",3080510.86581104,"Occurrence"
3904,39666,"Bangladesh","Flood",4304819310.87466,"Occurrence"
3905,39667,"Bangladesh","Flood",2586851.83205135,"Occurrence"
3905,39668,"Bangladesh","Flood",3904085.50080449,"Occurrence"
3905,39669,"Bangladesh","Flood",5875545.28531645,"Occurrence"
3905,39670,"Bangladesh","Flood",33620746.5487814,"Occurrence"
3906,39671,"Bangladesh","Flood",124291329.794226,"Occurrence"
3908,39672,"Bangladesh","Flood",6627224.62359331,"Occurrence"
3912,39673,"Bangladesh","Flood",5088374.29641626,"Occurrence"
3912,39674,"Bangladesh","Flood",1245523.52261269,"Occurrence"
3915,39675,"Bangladesh","Flood",35113060.5895883,"Occurrence"
3915,39676,"Bangladesh","Flood",18240617.3713898,"Occurrence"
3915,39677,"Bangladesh","Flood",455566648.474156,"Occurrence"
3915,39678,"Bangladesh","Flood",12523240.6501099,"Occurrence"
3917,39679,"Bangladesh","Flood",31598130.0535388,"Occurrence"
3918,39680,"Bangladesh","Flood",17536771.7700669,"Occurrence"
3918,39681,"Bangladesh","Flood",572967024.740428,"Occurrence"
3919,39682,"Bangladesh","Flood",358195867.098916,"Occurrence"
3919,39683,"Bangladesh","Flood",121192131.507114,"Occurrence"
3919,39684,"Bangladesh","Flood",95272530.7518577,"Occurrence"
3920,39685,"Bangladesh","Flood",203413696.075024,"Occurrence"
3921,39686,"Bangladesh","Flood",8125692.33133653,"Occurrence"
3923,39687,"Bangladesh","Flood",14873505.5364926,"Occurrence"
3924,39688,"Bangladesh","Flood",17250312.7407705,"Occurrence"
3926,39689,"Bangladesh","Flood",9200844.53623979,"Occurrence"
3926,39690,"Bangladesh","Flood",130210918.279425,"Occurrence"
3927,39691,"Bangladesh","Flood",8620651.34969559,"Occurrence"
3928,39692,"Bangladesh","Flood",28708119.8407034,"Occurrence"
3929,39693,"Bangladesh","Flood",7205227.38185316,"Occurrence"
3929,39694,"Bangladesh","Flood",2728684.0812642,"Occurrence"
3929,39695,"Bangladesh","Flood",22169721.8222457,"Occurrence"
3930,39696,"Bangladesh","Flood",77474992.7938909,"Occurrence"
3930,39697,"Bangladesh","Flood",620598935.764209,"Occurrence"
3930,39698,"Bangladesh","Flood",7909749.13558301,"Occurrence"
3931,39699,"Bangladesh","Flood",43123704.4428066,"Occurrence"
3933,39700,"Bangladesh","Flood",36705646.2936756,"Occurrence"
3933,39701,"Bangladesh","Flood",388508766.125998,"Occurrence"
3934,39702,"Bangladesh","Flood",437938657.627021,"Occurrence"
3934,39703,"Bangladesh","Flood",8807891.61270045,"Occurrence"
3935,39704,"Bangladesh","Flood",85944152.6800819,"Occurrence"
3935,39705,"Bangladesh","Flood",6435019.63880284,"Occurrence"
3935,39706,"Bangladesh","Flood",140331367.007704,"Occurrence"
3936,39707,"Bangladesh","Flood",5930116.24730572,"Occurrence"
3936,39708,"Bangladesh","Flood",45895293.7652226,"Occurrence"
3936,39709,"Bangladesh","Flood",2894821.95912396,"Occurrence"
3937,39710,"Bangladesh","Flood",23445565.2695316,"Occurrence"
3937,39711,"Bangladesh","Flood",989107.20256408,"Occurrence"
3937,39712,"Bangladesh","Flood",39689074.8046091,"Occurrence"
3938,39713,"Bangladesh","Flood",10879354.3561947,"Occurrence"
3939,39714,"Bangladesh","Flood",3396396.08931648,"Occurrence"
3940,39715,"Bangladesh","Flood",8576965.94592074,"Occurrence"
3940,39716,"Bangladesh","Flood",45627957.6824285,"Occurrence"
3941,39717,"Bangladesh","Flood",89409892.896301,"Occurrence"
3945,39718,"Bangladesh","Flood",139721574.323153,"Occurrence"
3947,39719,"Bangladesh","Flood",2258123.90059469,"Occurrence"
3947,39720,"Bangladesh","Flood",7448309.05170177,"Occurrence"
3947,39721,"Bangladesh","Flood",26121308.8270788,"Occurrence"
3947,39722,"Bangladesh","Flood",10220674.1188474,"Occurrence"
3947,39723,"Bangladesh","Flood",18019356.3113375,"Occurrence"
3948,39724,"Bangladesh","Flood",183987070.757758,"Occurrence"
3948,39725,"Bangladesh","Flood",28092892.8630002,"Occurrence"
3948,39726,"Bangladesh","Flood",16813013.7451328,"Occurrence"
3948,39727,"Bangladesh","Flood",216719475.29145,"Occurrence"
3949,39728,"Bangladesh","Flood",267343959.40487,"Occurrence"
3949,39729,"Bangladesh","Flood",17077849.2783958,"Occurrence"
3950,39730,"Bangladesh","Flood",766422062.68725,"Occurrence"
3950,39731,"Bangladesh","Flood",983638938.97227,"Occurrence"
3951,39732,"Bangladesh","Flood",36418982.0692741,"Occurrence"
3951,39733,"Bangladesh","Flood",180852808.046792,"Occurrence"
3951,39734,"Bangladesh","Flood",2191685.93827206,"Occurrence"
3952,39735,"Bangladesh","Flood",436411152.661964,"Occurrence"
3953,39736,"Bangladesh","Flood",85725359.6144939,"Occurrence"
3953,39737,"Bangladesh","Flood",9304553.62100237,"Occurrence"
3954,39738,"Bangladesh","Flood",687942819.229858,"Occurrence"
3954,39739,"Bangladesh","Flood",104084587.476259,"Occurrence"
3955,39740,"Bangladesh","Flood",2436209.54364149,"Occurrence"
3955,39741,"Bangladesh","Flood",23920964.9825087,"Occurrence"
3956,39742,"Bangladesh","Flood",22911803.2325749,"Occurrence"
3958,39743,"Bangladesh","Flood",10880620.5535599,"Occurrence"
3959,39744,"Bangladesh","Flood",341800932.785202,"Occurrence"
3959,39745,"Bangladesh","Flood",3544242.44190962,"Occurrence"
3961,39746,"Bangladesh","Flood",43968788.4961123,"Occurrence"
3962,39747,"Bangladesh","Flood",65918850.3162837,"Occurrence"
3962,39748,"Bangladesh","Flood",102892392.936678,"Occurrence"
3962,39749,"Bangladesh","Flood",19566297.1065112,"Occurrence"
3963,39750,"Bangladesh","Flood",6029545.02126798,"Occurrence"
3964,39751,"Bangladesh","Flood",31932354.4957673,"Occurrence"
3966,39752,"Bangladesh","Flood",6259416.99729642,"Occurrence"
3966,39753,"Bangladesh","Flood",2043730.44874364,"Occurrence"
3968,39754,"Bangladesh","Flood",11695761.9526426,"Occurrence"
3968,39755,"Bangladesh","Flood",153126512.524015,"Occurrence"
3968,39756,"Bangladesh","Flood",129787674.794138,"Occurrence"
3969,39757,"Bangladesh","Flood",443160786.18902,"Occurrence"
3970,39758,"Bangladesh","Flood",19375866.940736,"Occurrence"
3971,39759,"Bangladesh","Flood",9504714865.31104,"Occurrence"
3972,39760,"Bangladesh","Flood",189220310.681989,"Occurrence"
3972,39761,"Bangladesh","Flood",8149182.72981856,"Occurrence"
3972,39762,"Bangladesh","Flood",183315.045342699,"Occurrence"
3972,39763,"Bangladesh","Flood",2464661.09355427,"Occurrence"
3972,39764,"Bangladesh","Flood",19828010.0301016,"Occurrence"
3972,39765,"Bangladesh","Flood",896224069.422889,"Occurrence"
3975,39766,"Bangladesh","Flood",42706086.1835489,"Occurrence"
3976,39767,"Bangladesh","Flood",6095653.6083418,"Occurrence"
3976,39768,"Bangladesh","Flood",34261990.5848135,"Occurrence"
3976,39769,"Bangladesh","Flood",5371442.04077598,"Occurrence"
3978,39770,"Bangladesh","Flood",24560502.0585103,"Occurrence"
3979,39771,"Bangladesh","Flood",99072771.8880256,"Occurrence"
3979,39772,"Bangladesh","Flood",13492452.034239,"Occurrence"
3980,39773,"Bangladesh","Flood",42218373.6480836,"Occurrence"
3980,39774,"Bangladesh","Flood",2152100.78472613,"Occurrence"
3980,39775,"Bangladesh","Flood",1797039.60186808,"Occurrence"
3981,39776,"Bangladesh","Flood",1929616.17260063,"Occurrence"
3981,39777,"Bangladesh","Flood",70193634.627094,"Occurrence"
3983,39778,"Bangladesh","Flood",158820518.096652,"Occurrence"
3986,39779,"Bangladesh","Flood",295626274.213065,"Occurrence"
3986,39780,"Bangladesh","Flood",68166070.052201,"Occurrence"
3987,39781,"Bangladesh","Flood",15926061.5133147,"Occurrence"
3988,39782,"Bangladesh","Flood",16717782.0417802,"Occurrence"
3989,39783,"Bangladesh","Flood",77477953.3838371,"Occurrence"
3989,39784,"Bangladesh","Flood",5143150245.01843,"Occurrence"
3989,39785,"Bangladesh","Flood",8590027.35668141,"Occurrence"
3989,39786,"Bangladesh","Flood",60553800.8366279,"Occurrence"
3989,39787,"Bangladesh","Flood",271245526.618359,"Occurrence"
3989,39788,"Bangladesh","Flood",11312319.5793212,"Occurrence"
3990,39789,"Bangladesh","Flood",297049814.961764,"Occurrence"
3990,39790,"Bangladesh","Flood",16583464.1989979,"Occurrence"
3991,39791,"Bangladesh","Flood",349591427.130823,"Occurrence"
3991,39792,"Bangladesh","Flood",27570819.8928493,"Occurrence"
3991,39793,"Bangladesh","Flood",3993905.11926871,"Occurrence"
3992,39794,"Bangladesh","Flood",6698166.97036927,"Occurrence"
3993,39795,"Bangladesh","Flood",296281105.919056,"Occurrence"
3994,39796,"Bangladesh","Flood",23313876.2820445,"Occurrence"
3996,39797,"Bangladesh","Flood",5778956.42436143,"Occurrence"
3996,39798,"Bangladesh","Flood",1038893.8701167,"Occurrence"
3997,39799,"Bangladesh","Flood",16682126.5508684,"Occurrence"
3997,39800,"Bangladesh","Flood",31303360.3558373,"Occurrence"
3998,39801,"Bangladesh","Flood",27553883.1407563,"Occurrence"
3999,39802,"Bangladesh","Flood",7393552.33319037,"Occurrence"
3999,39803,"Bangladesh","Flood",2087155.74851919,"Occurrence"
4000,39804,"Bangladesh","Flood",13809143.4540215,"Occurrence"
4001,39805,"Bangladesh","Flood",45282323.932491,"Occurrence"
4002,39806,"Bangladesh","Flood",7978910.84684102,"Occurrence"
4003,39807,"Bangladesh","Flood",84167739.6308968,"Occurrence"
4003,39808,"Bangladesh","Flood",11610646.34055,"Occurrence"
4004,39809,"Bangladesh","Flood",19255606.8228238,"Occurrence"
4004,39810,"Bangladesh","Flood",38876982.2147808,"Occurrence"
4004,39811,"Bangladesh","Flood",1497568.17775973,"Occurrence"
4006,39812,"Bangladesh","Flood",7283049.12681852,"Occurrence"
4006,39813,"Bangladesh","Flood",1966967.61313499,"Occurrence"
4007,39814,"Bangladesh","Flood",2087310.48653127,"Occurrence"
4010,39815,"Bangladesh","Flood",5717264.68808348,"Occurrence"
4010,39816,"Bangladesh","Flood",32517069.4351675,"Occurrence"
4011,39817,"Bangladesh","Flood",45106754.2439085,"Occurrence"
4011,39818,"Bangladesh","Flood",2357958.70445872,"Occurrence"
4011,39819,"Bangladesh","Flood",1421921414.3414,"Occurrence"
4012,39820,"Bangladesh","Flood",22635076.7717335,"Occurrence"
4013,39821,"Bangladesh","Flood",510519583.234787,"Occurrence"
4013,39822,"Bangladesh","Flood",33942109.2647821,"Occurrence"
4014,39823,"Bangladesh","Flood",8027850.60749507,"Occurrence"
4014,39824,"Bangladesh","Flood",21758931.0274346,"Occurrence"
4015,39825,"Bangladesh","Flood",51174111.8479447,"Occurrence"
4016,39826,"Bangladesh","Flood",216770136.705086,"Occurrence"
4018,39827,"Bangladesh","Flood",50570436.7115579,"Occurrence"
4019,39828,"Bangladesh","Flood",21160093.6496663,"Occurrence"
4020,39829,"Bangladesh","Flood",12841601.9913595,"Occurrence"
4020,39830,"Bangladesh","Flood",495112991.221183,"Occurrence"
4021,39831,"Bangladesh","Flood",82678492.8910193,"Occurrence"
4021,39832,"Bangladesh","Flood",15320113.7561348,"Occurrence"
4023,39833,"Bangladesh","Flood",11272507.9446858,"Occurrence"
4023,39834,"Bangladesh","Flood",7669105.68603498,"Occurrence"
4023,39835,"Bangladesh","Flood",1071381.48763886,"Occurrence"
4024,39836,"Bangladesh","Flood",37053664.5407356,"Occurrence"
4024,39837,"Bangladesh","Flood",9161804.32428544,"Occurrence"
4024,39838,"Bangladesh","Flood",660322719.765273,"Occurrence"
4024,39839,"Bangladesh","Flood",364959407.791468,"Occurrence"
4025,39840,"Bangladesh","Flood",2540536.63752117,"Occurrence"
4025,39841,"Bangladesh","Flood",181515293.458785,"Occurrence"
4025,39842,"Bangladesh","Flood",57728114.7839214,"Occurrence"
4026,39843,"Bangladesh","Flood",1757957.10771025,"Occurrence"
4026,39844,"Bangladesh","Flood",21690758.5958005,"Occurrence"
4026,39845,"Bangladesh","Flood",529395896.418588,"Occurrence"
4027,39846,"Bangladesh","Flood",313372088.136204,"Occurrence"
4028,39847,"Bangladesh","Flood",274786382.108206,"Occurrence"
4028,39848,"Bangladesh","Flood",35004244.4993261,"Occurrence"
4028,39849,"Bangladesh","Flood",2225302.77920134,"Occurrence"
4029,39850,"Bangladesh","Flood",317427871.927224,"Occurrence"
4029,39851,"Bangladesh","Flood",7644921.72015032,"Occurrence"
4030,39852,"Bangladesh","Flood",17589131.4806198,"Occurrence"
4030,39853,"Bangladesh","Flood",11317496.990309,"Occurrence"
4030,39854,"Bangladesh","Flood",1496721.56180711,"Occurrence"
4031,39855,"Bangladesh","Flood",258891815.008317,"Occurrence"
4032,39856,"Bangladesh","Flood",1350718.13342011,"Occurrence"
4032,39857,"Bangladesh","Flood",4171350.29387911,"Occurrence"
4034,39858,"Bangladesh","Flood",110427314.574383,"Occurrence"
4034,39859,"Bangladesh","Flood",648019870.845287,"Occurrence"
4035,39860,"Bangladesh","Flood",694523799.77205,"Occurrence"
4035,39861,"Bangladesh","Flood",5084871.02768861,"Occurrence"
4037,39862,"Bangladesh","Flood",19347169.5951357,"Occurrence"
