Serial,Event,&quot;Province&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
2151,FIRE,Xayaboury,02/02/2010,0,0,0
2150,FIRE,Xayaboury,16/04/2010,0,0,0
2149,FIRE,Xayaboury,02/02/2010,0,13,0
2148,STORM,Xayaboury,10/05/2010,0,7,0
2147,STORM,Xayaboury,10/05/2010,0,8,0
2146,STORM,Xayaboury,10/05/2010,0,20,0
2145,STORM,Xayaboury,17/04/2010,0,38,0
2144,FIRE,Xayaboury,13/09/2010,0,116,0
2143,FIRE,Xayaboury,07/07/2010,0,7,0
2142,FIRE,Xayaboury,04/08/2010,0,11,0
2141,FIRE,Xayaboury,27/02/2010,0,7,0
2140,FIRE,Xayaboury,16/03/2010,0,4,0
2139,FIRE,Xayaboury,01/02/2010,0,11,0
2138,FIRE,Xayaboury,16/02/2010,0,14,0
2137,FIRE,Huaphanh,24/12/2009,0,41,0
2136,FIRE,Huaphanh,24/12/2009,0,74,0
2135,FIRE,Huaphanh,24/12/2009,0,15,0
2133,FIRE,Huaphanh,24/12/2009,0,0,0
2133,FIRE,Huaphanh,01/09/2012,0,0,0
2132,FIRE,Bokeo,27/11/2010,0,7,0
2131,FIRE,Bokeo,12/10/2010,0,7,0
2130,FIRE,Bokeo,10/08/2010,0,6,0
2129,FIRE,Bokeo,17/07/2010,0,5,0
2128,FIRE,Bokeo,21/04/2010,0,3,0
2127,FIRE,Bokeo,12/12/2010,0,6,0
2124,FIRE,Bokeo,14/04/2010,0,0,0
2123,FIRE,Borikhamxay,05/10/2010,0,12,0
2122,FIRE,Borikhamxay,05/08/2010,0,19,0
2121,FIRE,Borikhamxay,20/07/2010,0,19,0
2120,FIRE,Borikhamxay,31/07/2010,0,0,0
2119,STORM,Xiengkhuang,17/04/2010,0,0,0
2118,FIRE,Xiengkhuang,11/03/2010,0,6,0
2117,FIRE,Xiengkhuang,15/03/2010,0,0,0
2116,FIRE,Xiengkhuang,28/01/2010,0,6,0
2115,FIRE,Xiengkhuang,07/04/2010,0,9,0
2114,FIRE,Xiengkhuang,06/04/2010,0,13,0
2113,STORM,Luang Prabang,09/05/2010,0,16,0
2112,STORM,Luang Prabang,09/05/2010,0,16,0
2111,STORM,Luang Prabang,31/05/2010,0,54,0
2110,STORM,Luang Prabang,18/05/2010,0,131,0
2109,STORM,Luang Prabang,10/04/2010,0,9,0
2108,STORM,Luang Prabang,10/04/2010,0,0,0
2107,STORM,Luang Prabang,22/05/2010,0,0,0
2106,STORM,Luang Prabang,18/04/2010,0,56,0
2104,STORM,Luang Prabang,28/10/2010,0,133,0
2104,FLOOD,Luang Prabang,28/10/2010,0,38,0
2103,STORM,Luang Prabang,10/09/2012,0,0,0
2102,STORM,Luang Prabang,10/04/2009,0,17,0
2101,FIRE,Luang Prabang,11/07/2010,0,0,0
2100,STORM,Luang Prabang,30/04/2010,0,5,0
2099,STORM,Luang Prabang,19/04/2010,0,6,0
2098,STORM,Luang Prabang,18/09/2010,0,4,0
2097,FIRE,Luang Prabang,04/08/2010,0,10,0
2096,FIRE,Luang Prabang,07/09/2010,0,4,0
2095,FIRE,Luang Prabang,17/07/2010,0,0,0
2094,FIRE,Luang Prabang,20/07/2010,0,0,0
2093,FIRE,Luang Prabang,20/07/2010,0,0,0
2092,FIRE,Luang Prabang,17/07/2010,0,21,0
2090,FIRE,Luang Prabang,06/07/2010,0,0,0
2089,FIRE,Luang Prabang,04/07/2010,0,11,0
2088,FIRE,Luang Prabang,11/07/2010,0,10,0
2087,FIRE,Luang Prabang,24/10/2010,0,17,0
2086,FIRE,Luang Prabang,24/10/2010,0,0,0
2085,FIRE,Luang Prabang,13/10/2010,0,11,0
2084,FIRE,Luang Prabang,12/11/2010,0,5,0
2083,FIRE,Luang Prabang,11/07/2010,0,7,0
2082,FIRE,Luang Prabang,04/10/2010,0,14,0
2081,FIRE,Luang Prabang,04/07/2010,0,31,0
2080,FIRE,Luang Prabang,07/09/2010,0,4,0
2079,FIRE,Luang Prabang,22/11/2010,0,3,0
2078,FLOOD,Luang Prabang,10/09/2012,0,32,0
2077,FLOOD,Luang Prabang,14/09/2010,0,12,0
2076,FLOOD,Luang Prabang,18/10/2010,0,12,0
2075,THUNDERSTORM,Luang Prabang,01/09/2010,0,6,0
2074,THUNDERSTORM,Luang Prabang,14/09/2010,0,7,0
2072,THUNDERSTORM,Luang Prabang,14/09/2010,0,6,0
2071,THUNDERSTORM,Luang Prabang,01/09/2010,0,41,0
2070,FIRE,Luang Prabang,12/11/2010,0,5,0
2069,FIRE,Luang Prabang,02/11/2010,0,6,0
2068,FLOOD,Luang Prabang,06/09/2010,0,12,0
2067,FIRE,Luang Prabang,12/11/2010,0,11,0
2066,FIRE,Luang Prabang,24/10/2010,0,17,0
2065,FIRE,Luang Prabang,22/11/2010,0,3,0
2064,FIRE,Vientiane Mun.,03/12/2009,0,10,0
2063,FIRE,Vientiane Mun.,02/02/2010,0,11,0
2062,FIRE,Vientiane Mun.,12/02/2010,0,0,0
2061,FIRE,Vientiane Mun.,09/03/2009,0,0,0
2060,FIRE,Vientiane Mun.,22/03/2009,0,0,0
2059,FIRE,Vientiane Mun.,18/02/2010,0,17,0
2058,FIRE,Vientiane Mun.,23/11/2009,0,57,0
2056,FIRE,Vientiane Mun.,14/05/2009,0,4,0
2055,FIRE,Vientiane Mun.,11/01/2008,0,0,0
2054,FIRE,Vientiane Mun.,22/02/2008,0,2,0
2053,FIRE,Vientiane Mun.,30/10/2008,0,4,0
2052,FIRE,Vientiane Mun.,15/01/2008,0,0,0
2051,FIRE,Vientiane Mun.,21/10/2008,0,17,0
2050,FIRE,Vientiane Mun.,16/12/2008,0,6,0
2049,FIRE,Vientiane Mun.,10/09/2008,0,4,0
2047,FIRE,Vientiane Mun.,18/02/2008,0,25,0
2047,FIRE,Vientiane Mun.,18/02/2008,0,25,0
2046,FIRE,Vientiane Mun.,12/09/2009,0,68,0
2045,FIRE,Vientiane Mun.,07/09/2008,0,65,0
2044,FIRE,Vientiane Mun.,07/09/2008,0,49,0
2043,FIRE,Vientiane Mun.,25/11/2010,0,23,0
2042,FIRE,Vientiane Mun.,25/02/2010,0,5,0
2041,FIRE,Vientiane Mun.,13/03/2008,0,12,0
2040,STORM,Vientiane Mun.,20/04/2008,0,0,0
2039,STORM,Vientiane Mun.,20/04/2008,0,0,0
2038,STORM,Vientiane Mun.,28/05/2008,0,357,0
2037,STORM,Vientiane Mun.,15/05/2009,0,26,0
2036,STORM,Vientiane Mun.,09/05/2009,0,19,0
2035,STORM,Vientiane Mun.,10/05/2009,0,29,0
2034,STORM,Vientiane Mun.,10/05/2009,0,0,0
2033,STORM,Vientiane Mun.,22/05/2008,0,354,0
2032,STORM,Vientiane Mun.,07/09/2012,0,592,0
2031,STORM,Vientiane Mun.,23/04/2008,0,140,0
2030,FIRE,Vientiane Mun.,30/03/2009,0,15,0
2029,FIRE,Vientiane Mun.,02/02/2010,0,12,0
2029,FIRE,Vientiane Mun.,02/02/2010,0,12,0
2028,FIRE,Vientiane Mun.,05/10/2008,0,13,0
2027,FIRE,Vientiane Mun.,21/09/2009,0,168,0
2026,FIRE,Vientiane Mun.,05/09/2008,0,98,0
2024,FLOOD,Xiengkhuang,25/05/2010,0,175,0
2023,STORM,Xiengkhuang,15/05/2010,0,8,0
2022,STORM,Xiengkhuang,07/05/2010,0,0,0
2021,STORM,Xiengkhuang,09/05/2010,0,75,0
2020,STORM,Xiengkhuang,21/05/2010,0,8,0
2019,STORM,Xiengkhuang,21/05/2010,0,789,0
2019,STORM,Xiengkhuang,15/05/2010,0,797,0
2018,STORM,Xiengkhuang,15/05/2010,0,797,0
2017,STORM,Bokeo,18/04/2010,0,946,0
2016,FIRE,Bokeo,09/03/2010,0,20,0
2015,FIRE,Bokeo,04/04/2010,0,47,0
2014,FIRE,Bokeo,27/03/2010,0,6,0
2012,STORM,Bokeo,28/04/2010,0,28,0
2009,STORM,Bokeo,27/04/2010,0,26,0
2008,STORM,Bokeo,27/04/2010,0,8,0
2007,STORM,Bokeo,27/04/2010,0,7,0
2006,STORM,Bokeo,27/04/2010,0,11,0
2005,STORM,Bokeo,26/04/2010,0,45,0
2004,FIRE,Bokeo,12/01/2010,0,7,0
2003,FIRE,Bokeo,21/02/2009,0,4,0
2002,FIRE,Bokeo,03/10/2009,0,6,0
2001,FIRE,Bokeo,21/12/2009,0,6,0
2000,FIRE,Bokeo,10/02/2010,0,6,0
1999,FIRE,Bokeo,13/02/2010,0,4,0
1998,FIRE,Bokeo,15/02/2010,0,3,0
1997,FIRE,Bokeo,28/11/2009,0,8,0
1996,FIRE,Bokeo,19/11/2009,0,25,0
1995,FIRE,Bokeo,13/07/2009,0,5,0
1994,FIRE,Bokeo,26/06/2009,0,5,0
1993,FIRE,Bokeo,16/01/2009,0,4,0
1992,FLOOD,Bokeo,11/08/2009,0,7,0
1991,FIRE,Bokeo,21/06/2009,0,3,0
1990,STORM,Bokeo,31/01/2010,0,5,0
1989,FIRE,Bokeo,04/12/2009,0,15,0
1986,FIRE,Bokeo,29/03/2010,0,7,0
1986,FIRE,Bokeo,29/03/2010,0,7,0
1987,FIRE,Bokeo,29/03/2010,0,35,0
1985,FIRE,Bokeo,29/03/2010,0,24,0
1983,FIRE,Bokeo,29/03/2010,0,37,0
1983,FIRE,Bokeo,06/09/2012,0,37,0
1979,STORM,Bokeo,10/05/2010,0,345,0
1978,STORM,Bokeo,08/05/2010,0,5,0
1977,STORM,Bokeo,28/04/2010,0,7,0
1975,STORM,Bokeo,28/04/2010,0,11,0
1975,STORM,Bokeo,28/04/2010,0,11,0
1974,STORM,Bokeo,27/04/2010,0,8,0
1973,STORM,Bokeo,13/05/2010,0,31,0
1972,FIRE,Bokeo,14/04/2010,0,4,0
1971,FIRE,Bokeo,17/07/2010,0,7,0
1970,FIRE,Bokeo,03/05/2010,0,3,0
1969,STORM,Bokeo,21/04/2010,0,3,0
1968,FIRE,Bokeo,14/04/2010,0,4,0
1966,STORM,Bokeo,08/05/2010,0,31,0
1965,STORM,Bokeo,08/05/2010,0,269,0
1963,STORM,Bokeo,18/04/2010,0,96,0
1962,STORM,Bokeo,19/04/2010,0,131,0
1960,STORM,Bokeo,18/04/2010,0,235,0
1959,STORM,Bokeo,18/04/2010,0,946,0
1958,STORM,Bokeo,18/04/2010,0,199,0
1954,FIRE,Saravane,31/05/2010,0,5,0
1953,STORM,Saravane,31/05/2010,0,551,0
1952,STORM,Saravane,31/05/2010,0,52,0
1951,STORM,Saravane,31/05/2010,0,72,0
1950,STORM,Saravane,30/05/2010,0,35,0
1949,STORM,Saravane,31/05/2010,0,199,0
1948,STORM,Saravane,07/04/2010,0,176,0
1947,STORM,Saravane,15/11/2010,0,0,0
1946,FIRE,Saravane,14/12/2009,0,28,0
1945,FIRE,Saravane,03/03/2011,0,3,0
1944,FIRE,Saravane,24/02/2011,0,3,0
1943,FIRE,Saravane,07/02/2011,0,3,0
1942,FIRE,Saravane,09/11/2010,0,6,0
1941,FIRE,Saravane,09/11/2010,0,8,0
1940,FIRE,Saravane,09/11/2010,0,2,0
1939,FIRE,Saravane,09/11/2010,0,0,0
1938,FIRE,Saravane,09/11/2010,0,0,0
1937,FIRE,Saravane,09/11/2010,0,3,0
1936,FIRE,Saravane,22/01/2011,0,6,0
1936,FIRE,Saravane,22/01/2011,0,0,0
1935,FIRE,Saravane,04/04/2011,0,4,0
1934,FLOOD,Luangnamtha,20/09/2011,0,3881,0
1933,FLOOD,Luangnamtha,20/09/2011,0,2403,0
1932,FLOOD,Luangnamtha,11/09/2011,0,2654,0
1931,FLOOD,Luangnamtha,11/09/2011,0,3630,0
1929,FLOOD,Xiengkhuang,01/07/2011,0,0,0
1928,FLOOD,Xiengkhuang,01/07/2011,0,0,0
1927,FLOOD,Xiengkhuang,01/07/2011,0,0,0
1926,FLOOD,Xiengkhuang,01/07/2011,0,0,0
1924,FLOOD,Xiengkhuang,01/07/2011,0,38,0
1923,FLOOD,Xiengkhuang,01/07/2011,0,25,0
1922,FLOOD,Xiengkhuang,01/07/2011,0,28,0
1919,FIRE,Phongsaly,07/03/2011,0,63,0
1918,FIRE,Phongsaly,23/03/2011,0,16,0
1917,FLOOD,Luang Prabang,17/08/2011,0,181,0
1916,FLOOD,Luang Prabang,11/08/2011,0,40,0
1915,FLOOD,Luang Prabang,13/07/2011,0,7,0
1914,FLOOD,Luang Prabang,26/06/2011,0,60,0
1913,FLOOD,Luang Prabang,30/07/2011,0,180,0
1912,FIRE,Luang Prabang,09/07/2011,0,6,0
1911,FIRE,Luang Prabang,20/02/2011,0,4,0
1910,FIRE,Luang Prabang,30/06/2011,0,3,0
1909,FIRE,Luang Prabang,15/06/2011,0,12,0
1908,FIRE,Luang Prabang,11/07/2011,0,22,0
1907,FLOOD,Vientiane,06/07/2011,0,539,0
1906,FLOOD,Vientiane,06/06/2011,0,298,0
1905,FIRE,Oudomxay,04/11/2010,0,84,0
1904,FIRE,Oudomxay,04/03/2011,0,29,0
1903,FIRE,Oudomxay,01/03/2011,0,14,0
1897,FIRE,Oudomxay,11/02/2010,0,22,0
1901,FIRE,Oudomxay,15/04/2010,0,36,0
1900,FIRE,Oudomxay,26/11/2010,0,144,0
1899,FIRE,Oudomxay,11/07/2010,0,18,0
2054,FLOOD,Huaphanh,04/09/2011,0,292776,0
2053,DROUGHT,Huaphanh,04/07/2008,0,6036,0
2051,FLOOD,Huaphanh,31/07/2005,0,0,0
2050,FIRE,Huaphanh,20/10/2003,1,78,0
2049,RAINS,Huaphanh,08/08/2008,0,2488,0
2048,FIRE,Huaphanh,24/02/2008,0,11,0
2046,FIRE,Huaphanh,04/03/2007,0,372,0
2045,FIRE,Huaphanh,30/12/2007,0,68,0
2044,FLOOD,Huaphanh,24/10/2009,0,1327,0
2043,STORM,Huaphanh,04/10/2003,0,3232,0
2042,DROUGHT,Huaphanh,04/09/2003,0,6276,0
2041,DROUGHT,Huaphanh,04/10/2003,0,9524,0
2040,STORM,Huaphanh,04/09/2003,0,10,0
2039,FIRE,Huaphanh,28/03/2003,0,8,0
2038,PLAGUE,Huaphanh,2007/0/0,0,47,0
2037,FIRE,Huaphanh,2007/0/0,0,358,0
2036,FIRE,Huaphanh,03/02/2007,0,25,0
2035,FIRE,Huaphanh,03/03/2008,0,2,0
2034,FIRE,Huaphanh,03/04/2008,0,9,0
2033,FIRE,Huaphanh,30/04/2008,0,19,0
2032,FIRE,Huaphanh,29/02/2008,0,11,0
2031,FIRE,Huaphanh,03/03/2008,0,21,0
2030,FIRE,Huaphanh,19/03/2008,0,7,0
2029,FIRE,Huaphanh,03/09/2008,0,68,0
2028,FIRE,Huaphanh,02/05/2005,0,411,0
2026,FLOOD,Huaphanh,2007/0/0,0,0,0
2025,FLOOD,Huaphanh,2007/0/0,0,0,0
2024,FLOOD,Huaphanh,2007/0/0,0,0,0
2023,FLOOD,Huaphanh,2007/0/0,0,0,0
2022,FLOOD,Huaphanh,2007/0/3,0,0,0
2021,FLOOD,Huaphanh,2007/0/0,0,0,0
2020,FLOOD,Huaphanh,2007/0/0,0,0,0
2019,FLOOD,Huaphanh,2007/0/0,0,0,0
2018,FLOOD,Huaphanh,2007/0/0,0,0,0
2017,FLOOD,Huaphanh,2007/0/0,0,0,0
2016,FLOOD,Huaphanh,2007/0/3,0,0,0
2015,FLOOD,Huaphanh,2007/0/0,0,0,0
2014,FLOOD,Huaphanh,2007/0/0,0,0,0
2013,FLOOD,Huaphanh,2007/0/0,0,0,0
2012,FLOOD,Huaphanh,2007/0/0,0,0,0
2011,FLOOD,Huaphanh,2007/0/0,0,0,0
2010,FLOOD,Huaphanh,03/09/2007,0,0,0
2009,FLOOD,Huaphanh,2007/0/0,0,0,0
2008,FLOOD,Huaphanh,2007/0/0,0,0,0
2007,FLOOD,Huaphanh,2007/0/0,0,0,0
2006,FLOOD,Huaphanh,2007/0/0,0,0,0
2005,FLOOD,Huaphanh,2007/0/0,0,0,0
2004,FLOOD,Huaphanh,2007/0/0,0,0,0
2003,FLOOD,Huaphanh,02/10/2007,0,0,0
2001,FLOOD,Huaphanh,10/10/2009,0,0,0
2000,FLOOD,Huaphanh,10/10/2009,0,0,0
1999,FLOOD,Huaphanh,30/08/2006,0,4502,0
1998,FLOOD,Huaphanh,09/10/2007,0,347,0
1997,FIRE,Huaphanh,14/02/2007,0,8,0
1996,FIRE,Huaphanh,26/12/2006,0,7,0
1995,FLOOD,Huaphanh,2006/0/0,0,164,0
1994,FIRE,Huaphanh,06/01/2007,0,0,0
1993,DROUGHT,Huaphanh,16/10/2009,0,0,0
1992,DROUGHT,Huaphanh,06/10/2009,0,0,0
1991,FLOOD,Huaphanh,2005/8/0,19,19,0
1990,FIRE,Huaphanh,12/11/2000,0,10,0
1989,FLOOD,Huaphanh,11/08/2000,0,196,0
1988,FIRE,Huaphanh,30/06/2000,0,255,0
1987,FIRE,Huaphanh,01/08/2000,0,25,0
1986,FIRE,Huaphanh,13/10/2000,0,10,0
1985,FIRE,Huaphanh,26/04/2004,0,6,0
1984,FIRE,Huaphanh,21/05/2004,0,43,0
1983,FIRE,Huaphanh,21/04/2002,0,8,0
1982,FIRE,Huaphanh,20/04/2002,0,14,0
1981,FIRE,Huaphanh,23/05/2004,0,6,0
1980,FIRE,Huaphanh,11/07/2004,0,43,0
1979,PLAGUE,Huaphanh,09/02/2011,0,2729,0
1978,FIRE,Huaphanh,09/04/2012,0,90,0
1977,FIRE,Huaphanh,12/03/2008,0,68,0
1976,DROUGHT,Huaphanh,19/07/2007,0,13934,0
1975,FIRE,Huaphanh,15/01/2012,0,0,0
1974,FIRE,Huaphanh,13/12/2011,0,0,0
1973,DROUGHT,Huaphanh,23/07/2010,0,0,0
1972,DROUGHT,Huaphanh,18/07/2010,0,0,0
1971,FLOOD,Huaphanh,23/07/2010,0,0,0
1970,DROUGHT,Huaphanh,14/09/2009,0,0,0
1969,DROUGHT,Huaphanh,15/09/2009,0,250,0
1968,DROUGHT,Huaphanh,21/07/2010,0,190,0
1967,STORM,Huaphanh,26/07/2012,0,0,0
1966,FIRE,Huaphanh,2012/0/26,0,0,0
1965,PLAGUE,Huaphanh,06/07/2010,0,0,0
1964,DROUGHT,Huaphanh,06/07/2010,0,0,0
1963,DROUGHT,Huaphanh,06/07/2010,0,0,0
1962,DROUGHT,Huaphanh,06/07/2010,0,0,0
1961,DROUGHT,Huaphanh,06/07/2010,0,0,0
1960,PLAGUE,Huaphanh,06/07/2010,0,0,0
1959,DROUGHT,Huaphanh,06/07/2010,0,0,0
1958,PLAGUE,Huaphanh,06/07/2010,0,0,0
1957,DROUGHT,Huaphanh,06/07/2010,0,0,0
1956,DROUGHT,Huaphanh,06/07/2010,0,0,0
1955,PLAGUE,Huaphanh,24/08/2010,0,0,0
1954,FLOOD,Huaphanh,23/09/2011,0,0,0
1953,PLAGUE,Huaphanh,28/10/2011,0,0,0
1952,FLOOD,Huaphanh,24/10/2011,0,0,0
1951,FLOOD,Huaphanh,24/10/2011,0,0,0
1950,FLOOD,Huaphanh,24/10/2011,0,0,0
1949,FLOOD,Huaphanh,2010/11/0,0,0,0
1948,PLAGUE,Huaphanh,06/06/2012,0,0,0
1947,PLAGUE,Huaphanh,06/06/2012,0,0,0
1946,PLAGUE,Huaphanh,14/06/2012,0,0,0
1945,FLOOD,Huaphanh,13/10/2011,0,0,0
1944,FLOOD,Huaphanh,21/11/2011,0,0,0
1943,FLOOD,Huaphanh,03/11/2009,0,90,0
1942,FLOOD,Huaphanh,03/11/2009,0,1327,0
1941,FLOOD,Huaphanh,03/11/2011,0,1327,0
1940,FLOOD,Huaphanh,10/10/2008,0,0,0
1939,FLOOD,Huaphanh,10/10/2010,0,0,0
1938,FLOOD,Huaphanh,14/08/2008,0,0,0
1937,FLOOD,Huaphanh,08/08/2008,0,0,0
1936,DROUGHT,Huaphanh,15/09/2010,0,7263,0
1935,PLAGUE,Huaphanh,23/01/2012,0,5284,0
1933,FIRE,Huaphanh,30/03/2012,0,62,0
1932,FIRE,Huaphanh,21/09/2012,0,362,0
1931,STORM,Huaphanh,14/10/2011,0,1870,0
1930,FLOOD,Borikhamxay,06/07/2011,0,0,0
1929,FLOOD,Borikhamxay,08/08/2008,0,8364,0
1928,FLOOD,Phongsaly,23/07/2011,0,9244,0
1927,PLAGUE,Phongsaly,11/04/2011,0,312,0
1926,STORM,Phongsaly,16/04/2011,0,476,0
1925,STORM,Phongsaly,20/08/2012,0,14,0
1924,STORM,Phongsaly,03/11/2011,0,45,0
1923,STORM,Phongsaly,20/08/2012,0,4,0
1922,STORM,Phongsaly,20/08/2012,0,17,0
1921,STORM,Phongsaly,03/11/2011,0,79,0
1920,FLOOD,Phongsaly,03/11/2011,0,5,0
1919,STORM,Phongsaly,13/11/2011,0,28,0
1918,FIRE,Phongsaly,16/05/2010,0,4,0
1917,FLOOD,Phongsaly,18/02/2011,0,63,0
1916,FIRE,Phongsaly,20/02/2010,0,184,0
1915,FIRE,Phongsaly,17/03/2000,0,63,0
1914,FLOOD,Phongsaly,2010/6/0,0,129,0
1913,STORM,Phongsaly,2010/6/0,0,6,0
1912,PLAGUE,Phongsaly,20/10/2009,0,615,0
1911,FLOOD,Phongsaly,20/04/2010,0,1175,0
1910,FLOOD,Phongsaly,21/07/1997,0,10224,0
1908,FLOOD,Phongsaly,22/08/1996,0,0,0
1905,STORM,Phongsaly,29/03/2008,0,1800,0
1904,FLOOD,Phongsaly,22/08/1996,0,0,0
1903,FLOOD,Phongsaly,17/07/2002,0,4834,0
1902,FLOOD,Phongsaly,20/08/2004,0,4550,0
1901,DROUGHT,Phongsaly,02/11/2004,0,2159,0
1900,FLOOD,Phongsaly,2009/0/0,0,79,0
1899,FLOOD,Phongsaly,27/09/2008,0,3360,0
1898,FIRE,Phongsaly,12/09/2002,0,29,0
1897,FIRE,Phongsaly,12/09/2002,0,21,0
1896,FLOOD,Phongsaly,30/08/1996,0,874,0
1895,FIRE,Phongsaly,23/04/2010,0,0,0
2119,STORM,Luang Prabang,11/05/2012,0,68,0
2118,STORM,Luang Prabang,27/04/2012,0,20,0
2117,FLASH FLOOD,Phongsaly,22/04/2012,0,422,0
2116,FIRE,Phongsaly,12/09/2012,0,2,0
2115,FIRE,Phongsaly,29/12/2012,0,4,0
2114,FIRE,Phongsaly,13/01/2012,0,10,0
2111,FIRE,Borikhamxay,02/10/2011,0,6,0
2110,FIRE,Oudomxay,02/08/2011,0,39,0
2109,FIRE,Oudomxay,19/11/2011,0,43,0
2108,FIRE,Oudomxay,17/02/2011,0,39,0
2107,STORM,Oudomxay,23/08/2009,0,11,0
2106,STORM,Oudomxay,11/04/2012,0,21,0
2105,STORM,Oudomxay,11/03/2012,0,21,0
2104,STORM,Oudomxay,11/04/2012,0,433,0
2102,FIRE,Vientiane,05/05/2012,0,6,0
2101,FIRE,Vientiane,10/02/2012,0,5,0
2100,FIRE,Luang Prabang,25/11/2011,0,6,0
2099,FIRE,Luang Prabang,12/09/2011,0,5,0
2098,FIRE,Luang Prabang,27/04/2012,0,0,0
2097,FIRE,Luang Prabang,02/04/2012,0,8,0
2096,FIRE,Luang Prabang,12/04/2012,0,27,0
2095,FIRE,Luang Prabang,14/02/2012,0,18,0
2094,FIRE,Luang Prabang,10/09/2011,0,5,0
2093,FIRE,Luang Prabang,10/02/2011,0,5,0
2092,FIRE,Luang Prabang,25/11/2011,0,6,0
2091,FIRE,Luang Prabang,29/04/2012,0,10,0
2090,FIRE,Luang Prabang,17/02/2012,0,15,0
2089,FIRE,Luang Prabang,10/11/2011,0,17,0
2088,FIRE,Luang Prabang,03/03/2012,0,18,0
2087,STORM,Borikhamxay,28/05/2012,0,279,0
2086,STORM,Saravane,15/02/2012,0,75,0
2085,FIRE,Saravane,15/02/2012,0,75,0
2084,FIRE,Champassack,13/02/2012,0,1,0
2083,STORM,Champassack,15/03/2012,0,4,0
2082,FIRE,Champassack,05/04/2012,0,28,0
2081,STORM,Vientiane Mun.,30/04/2012,0,10,0
2080,STORM,Vientiane Mun.,05/05/2012,0,13,0
2079,STORM,Vientiane Mun.,05/05/2011,0,16,0
2078,STORM,Luangnamtha,15/03/2011,0,16,0
2077,STORM,Luangnamtha,16/03/2011,0,4,0
2075,STORM,Luangnamtha,28/03/2012,0,4,0
2073,STORM,Luangnamtha,14/03/2012,0,21,0
2072,FIRE,Champassack,17/05/2011,0,1,0
2071,FIRE,Champassack,18/05/2011,0,10,0
2070,FIRE,Champassack,11/03/2011,0,1,0
2069,FIRE,Champassack,14/04/2011,0,1,0
2068,FIRE,Champassack,14/03/2011,0,1,0
2067,FIRE,Champassack,26/04/2011,0,1,0
2066,FIRE,Champassack,01/12/2010,0,1,0
2065,FIRE,Champassack,23/11/2010,0,1,0
2064,STORM,Champassack,04/04/2011,0,1,0
2063,STORM,Champassack,04/04/2011,0,5,0
2062,FIRE,Champassack,19/05/2011,0,7,0
2061,FIRE,Champassack,19/05/2011,0,10,0
2060,FIRE,Champassack,19/05/2011,0,1,0
2059,FIRE,Champassack,12/09/2011,0,7,0
2058,FIRE,Champassack,12/09/2011,0,6,0
2057,FIRE,Champassack,10/06/2011,0,1,0
2056,FIRE,Champassack,08/06/2011,0,1,0
2053,FIRE,Champassack,20/09/2011,0,1,0
2052,FIRE,Champassack,07/11/2011,0,6,0
2051,FIRE,Borikhamxay,17/04/2011,0,1,0
2050,FIRE,Borikhamxay,15/10/2011,0,0,0
2049,FIRE,Borikhamxay,02/02/2011,0,1,0
2048,FIRE,Luang Prabang,31/10/2011,0,1,0
2047,FIRE,Luang Prabang,29/10/2011,0,1,0
2046,FIRE,Champassack,11/01/2012,0,1,0
2045,FIRE,Champassack,14/02/2012,0,1,0
2043,FIRE,Sekong,09/02/2011,0,3,0
2042,FIRE,Luangnamtha,11/10/2011,0,0,0
2041,FIRE,Luangnamtha,08/10/2011,0,1,0
2040,FIRE,Luangnamtha,26/10/2011,0,1,0
2039,FIRE,Luangnamtha,2011/0/18,0,1,0
2038,FIRE,Luangnamtha,11/09/2011,0,0,0
2037,FIRE,Luangnamtha,18/02/2011,0,1,0
2036,FIRE,Luangnamtha,17/04/2011,0,1,0
2035,STORM,Luangnamtha,24/02/2011,0,2,0
2033,STORM,Luangnamtha,26/04/2010,0,1,0
2032,STORM,Luangnamtha,26/04/2010,0,1,0
2031,STORM,Luangnamtha,18/04/2010,0,28,0
2030,STORM,Luangnamtha,02/10/2010,0,3,0
2027,STORM,Luangnamtha,20/03/2012,0,5,0
2026,FIRE,Attapeu,15/04/2010,0,10,0
2025,FIRE,Attapeu,31/05/2010,0,1,0
2024,FIRE,Attapeu,03/03/2010,0,3,0
2023,FIRE,Attapeu,08/02/2010,0,2,0
2022,FIRE,Attapeu,17/02/2010,0,3,0
2021,FIRE,Attapeu,27/03/2010,0,1,0
2020,FIRE,Attapeu,06/02/2010,0,1,0
2019,FIRE,Attapeu,27/03/2010,0,1,0
2018,FIRE,Attapeu,11/03/2010,0,1,0
2017,FIRE,Attapeu,12/01/2010,0,1,0
2016,FIRE,Attapeu,21/01/2011,0,1,0
2015,FIRE,Attapeu,23/10/2010,0,1,0
2014,FIRE,Attapeu,31/03/2010,0,1,0
2013,FIRE,Vientiane,19/02/2009,0,4,0
2012,FIRE,Vientiane,03/10/2010,0,4,0
2011,FIRE,Vientiane,01/04/2010,0,1,0
2010,FIRE,Vientiane,02/10/2010,0,5,0
2009,FIRE,Saravane,04/11/2009,0,3,0
2008,FIRE,Saravane,08/12/2009,0,1,0
2007,FIRE,Saravane,30/11/2009,0,1,0
2006,FIRE,Saravane,04/11/2009,0,1,0
2005,FIRE,Luang Prabang,04/02/2011,0,2,0
2004,FIRE,Luang Prabang,14/11/2010,0,2,0
