Serial,Event,&quot;region&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
130485,THUNDERSTORM,Western Region,04/06/2013,0,0,0
130484,FIRE,Central Region,05/06/2013,0,0,0
130483,LANDSLIDE,Eastern Region,05/06/2013,0,0,0
130482,THUNDERSTORM,Eastern Region,04/06/2013,0,5,0
130481,THUNDERSTORM,Western Region,04/06/2013,0,0,0
130480,THUNDERSTORM,Eastern Region,04/06/2013,0,0,0
130479,THUNDERSTORM,Eastern Region,04/06/2013,0,0,0
130478,ACCIDENT,Central Region,03/06/2013,0,0,0
130477,LANDSLIDE,Eastern Region,03/06/2013,0,10,0
130476,FIRE,Central Region,02/06/2013,0,0,0
130475,STRONG WIND,Eastern Region,01/06/2013,0,41,0
130474,ACCIDENT,Mid-Western Region,02/06/2013,0,0,0
130473,FIRE,Central Region,02/06/2013,0,0,0
130472,ACCIDENT,Central Region,01/06/2013,0,22,0
130471,ACCIDENT,Eastern Region,01/06/2013,0,0,0
130470,LANDSLIDE,Far Western Region,01/06/2013,0,0,0
130469,LANDSLIDE,Central Region,31/05/2013,0,5,0
130468,FIRE,Central Region,28/05/2013,0,0,0
130467,FIRE,Western Region,28/05/2013,0,20,0
130466,THUNDERSTORM,Eastern Region,27/05/2013,0,0,0
130465,LANDSLIDE,Central Region,27/05/2013,0,0,0
130464,THUNDERSTORM,Central Region,26/05/2013,0,0,0
130463,THUNDERSTORM,Central Region,26/05/2013,0,0,0
130462,THUNDERSTORM,Central Region,27/05/2013,0,0,0
130461,THUNDERSTORM,Central Region,27/05/2013,0,5,0
130460,FLOOD,Eastern Region,26/05/2013,0,5,0
130459,FLOOD,Eastern Region,26/05/2013,0,1620,0
130458,THUNDERSTORM,Eastern Region,25/05/2013,0,0,0
130457,FLOOD,Mid-Western Region,26/05/2013,0,0,0
130456,FIRE,Eastern Region,25/05/2013,0,4,0
130455,THUNDERSTORM,Mid-Western Region,24/05/2013,0,5,0
130454,FIRE,Central Region,24/05/2013,0,5,0
130453,THUNDERSTORM,Far Western Region,23/05/2013,0,0,0
130452,AVALANCHE,Eastern Region,23/05/2013,0,0,0
130451,ACCIDENT,Central Region,22/05/2013,0,0,0
130450,THUNDERSTORM,Western Region,21/05/2013,0,0,0
130449,FIRE,Eastern Region,22/05/2013,0,0,0
130448,THUNDERSTORM,Central Region,18/05/2013,0,0,0
130447,AVALANCHE,Far Western Region,18/05/2013,0,0,0
130446,FIRE,Central Region,17/05/2013,0,33,0
130445,THUNDERSTORM,Central Region,16/05/2013,0,0,0
130444,STRONG WIND,Central Region,16/05/2013,0,5,0
130443,FIRE,Central Region,16/05/2013,0,220,0
130442,FIRE,Central Region,14/05/2013,0,10,0
130441,STRONG WIND,Central Region,12/05/2013,0,0,0
130440,FIRE,Mid-Western Region,12/05/2013,0,40,0
130439,FOREST FIRE,Mid-Western Region,12/05/2013,0,0,0
130438,FIRE,Central Region,10/05/2013,0,10,0
130437,FIRE,Eastern Region,10/05/2013,0,20,0
130436,HAIL STORM,Western Region,10/05/2013,0,0,0
130435,HAIL STORM,Western Region,10/05/2013,0,0,0
130434,FIRE,Far Western Region,09/05/2013,0,14,0
130433,THUNDERSTORM,Western Region,09/05/2013,0,12,0
130432,FIRE,Eastern Region,08/05/2013,0,10,0
130431,FIRE,Eastern Region,09/05/2013,0,58,0
130430,FIRE,Central Region,05/05/2013,0,5,0
130429,FIRE,Eastern Region,03/05/2013,0,5,0
130428,FIRE,Eastern Region,02/05/2013,0,216,0
130427,FIRE,Western Region,01/05/2013,0,34,0
130426,FIRE,Central Region,01/05/2013,0,10,0
130425,FIRE,Eastern Region,01/05/2013,0,5,0
130424,FIRE,Central Region,01/05/2013,0,10,0
130423,THUNDERSTORM,Eastern Region,30/04/2013,0,0,0
130422,HAIL STORM,Western Region,30/04/2013,0,0,0
130421,THUNDERSTORM,Mid-Western Region,29/04/2013,0,0,0
130420,FIRE,Central Region,28/04/2013,0,10,0
130419,FIRE,Mid-Western Region,28/04/2013,0,63,0
130418,THUNDERSTORM,Eastern Region,27/04/2013,0,0,0
130417,FLOOD,Eastern Region,26/04/2013,0,0,0
130416,FIRE,Central Region,25/04/2013,0,10,0
130415,THUNDERSTORM,Mid-Western Region,25/04/2013,0,5,0
130414,FLOOD,Mid-Western Region,24/04/2013,0,0,0
130413,THUNDERSTORM,Eastern Region,23/04/2013,0,0,0
130412,FIRE,Eastern Region,22/04/2013,0,15,0
130411,FIRE,Central Region,22/04/2013,0,5,0
130410,THUNDERSTORM,Eastern Region,22/04/2013,0,0,0
130409,THUNDERSTORM,Eastern Region,22/04/2013,0,0,0
130408,HAIL STORM,Western Region,20/04/2013,0,0,0
130406,STRONG WIND,Central Region,20/04/2013,0,0,0
130405,THUNDERSTORM,Eastern Region,20/04/2013,0,0,0
130404,ACCIDENT,Eastern Region,21/04/2013,0,0,0
130403,THUNDERSTORM,Far Western Region,20/04/2013,0,0,0
130402,THUNDERSTORM,Far Western Region,20/04/2013,0,0,0
130401,FLOOD,Central Region,20/04/2013,0,54,0
130400,HAIL STORM,Central Region,18/04/2013,0,0,0
130398,HAIL STORM,Mid-Western Region,19/04/2013,0,0,0
130397,THUNDERSTORM,Central Region,20/04/2013,0,0,0
130396,THUNDERSTORM,Western Region,20/04/2013,0,0,0
130395,THUNDERSTORM,Western Region,20/04/2013,0,0,0
130394,LANDSLIDE,Western Region,20/04/2013,0,0,0
130393,THUNDERSTORM,Eastern Region,19/04/2013,0,0,0
130392,FIRE,Eastern Region,18/04/2013,0,5,0
130391,FIRE,Central Region,19/04/2013,0,5,0
130390,FIRE,Western Region,18/04/2013,0,0,0
130389,ACCIDENT,Western Region,18/04/2013,0,0,0
130388,THUNDERSTORM,Central Region,18/04/2013,0,0,0
130387,THUNDERSTORM,Western Region,17/04/2013,0,0,0
130386,FIRE,Central Region,17/04/2013,0,0,0
130385,THUNDERSTORM,Far Western Region,17/04/2013,0,0,0
130384,THUNDERSTORM,Mid-Western Region,16/04/2013,0,0,0
130382,FIRE,Eastern Region,17/04/2013,0,5,0
130381,THUNDERSTORM,Western Region,15/04/2013,0,0,0
130380,FIRE,Mid-Western Region,16/04/2013,0,468,0
130379,THUNDERSTORM,Central Region,15/04/2013,0,0,0
130378,FIRE,Mid-Western Region,16/04/2013,0,196,0
130377,THUNDERSTORM,Central Region,15/04/2013,0,0,0
130376,THUNDERSTORM,Eastern Region,15/04/2013,0,0,0
130375,THUNDERSTORM,Eastern Region,15/04/2013,0,0,0
130374,FIRE,Eastern Region,15/04/2013,0,5,0
130373,FIRE,Eastern Region,15/04/2013,0,10,0
130372,FIRE,Eastern Region,15/04/2013,0,5,0
130371,FIRE,Central Region,15/04/2013,0,0,0
130370,FIRE,Western Region,15/04/2013,0,5,0
130369,FIRE,Eastern Region,14/04/2013,0,5,0
130368,FIRE,Eastern Region,14/04/2013,0,5,0
130367,FIRE,Eastern Region,15/04/2013,0,20,0
130366,FOREST FIRE,Eastern Region,14/04/2013,0,34,0
130365,FOREST FIRE,Eastern Region,14/04/2013,0,10,0
130364,FIRE,Eastern Region,14/04/2013,0,83,0
130363,ACCIDENT,Far Western Region,14/04/2013,0,0,0
130362,ACCIDENT,Central Region,14/04/2013,0,0,0
130361,FOREST FIRE,Central Region,13/04/2013,0,0,0
130360,FIRE,Eastern Region,13/04/2013,0,45,0
130359,FIRE,Mid-Western Region,12/04/2013,0,5,0
130358,FIRE,Mid-Western Region,13/04/2013,0,59,0
130357,FIRE,Central Region,13/04/2013,0,488,0
130356,FIRE,Central Region,13/04/2013,0,20,0
130355,FIRE,Central Region,13/04/2013,0,190,0
130354,FIRE,Central Region,13/04/2013,0,25,0
130353,FIRE,Central Region,13/04/2013,0,40,0
130352,FIRE,Central Region,13/04/2013,0,633,0
130351,FIRE,Western Region,12/04/2013,0,5,0
130350,FIRE,Central Region,13/04/2013,0,125,0
130349,FIRE,Central Region,13/04/2013,0,125,0
130348,FOREST FIRE,Central Region,13/04/2013,0,5,0
130347,FIRE,Central Region,12/04/2013,0,80,0
130346,FOREST FIRE,Western Region,12/04/2013,0,0,0
130345,THUNDERSTORM,Eastern Region,11/04/2013,0,5,0
130344,FIRE,Eastern Region,12/04/2013,0,25,0
130343,FIRE,Central Region,12/04/2013,0,80,0
130342,FIRE,Eastern Region,12/04/2013,0,5,0
130341,FIRE,Central Region,11/04/2013,0,0,0
130340,FIRE,Eastern Region,11/04/2013,0,10,0
130339,FIRE,Eastern Region,10/04/2013,0,10,0
130338,ACCIDENT,Central Region,10/04/2013,0,0,0
130337,FIRE,Central Region,11/04/2013,0,15,0
130336,FIRE,Central Region,11/04/2013,0,15,0
130335,THUNDERSTORM,Eastern Region,10/04/2013,0,0,0
130334,THUNDERSTORM,Eastern Region,10/04/2013,0,12,0
130333,FIRE,Western Region,10/04/2013,0,75,0
130332,FIRE,Mid-Western Region,08/04/2013,0,15,0
130331,FIRE,Western Region,09/04/2013,0,0,0
130330,FIRE,Central Region,08/04/2013,0,25,0
130329,FIRE,Eastern Region,08/04/2013,0,35,0
130328,FIRE,Eastern Region,08/04/2013,0,45,0
130327,FIRE,Central Region,08/04/2013,0,10,0
130326,ACCIDENT,Western Region,08/04/2013,0,0,0
130325,FIRE,Eastern Region,07/04/2013,0,5,0
130324,FIRE,Eastern Region,07/04/2013,0,0,0
130323,FIRE,Central Region,07/04/2013,0,5,0
130322,FIRE,Eastern Region,06/04/2013,0,5,0
130321,FIRE,Eastern Region,06/04/2013,0,20,0
130320,FIRE,Central Region,06/04/2013,0,15,0
130319,FIRE,Central Region,06/04/2013,0,30,0
130318,FIRE,Eastern Region,06/04/2013,0,25,0
130317,FIRE,Eastern Region,06/04/2013,0,30,0
130316,FIRE,Eastern Region,06/04/2013,0,5,0
130315,FIRE,Eastern Region,05/04/2013,0,5,0
130314,FIRE,Central Region,04/04/2013,0,25,0
130313,FIRE,Central Region,04/04/2013,0,25,0
130312,FIRE,Central Region,05/04/2013,0,50,0
130311,FIRE,Eastern Region,04/04/2013,0,5,0
130310,FIRE,Eastern Region,04/04/2013,0,5,0
130309,FIRE,Eastern Region,05/04/2013,0,20,0
130308,FIRE,Eastern Region,04/04/2013,0,15,0
130307,FIRE,Central Region,05/04/2013,0,150,0
130306,STRONG WIND,Western Region,03/04/2013,0,10,0
130305,STRONG WIND,Western Region,03/04/2013,0,10,0
130304,STRONG WIND,Western Region,03/04/2013,0,20,0
130303,FIRE,Eastern Region,03/04/2013,0,15,0
130302,FIRE,Central Region,04/04/2013,0,10,0
130301,FIRE,Central Region,04/04/2013,0,15,0
130300,FIRE,Central Region,04/04/2013,0,50,0
130299,FIRE,Eastern Region,04/04/2013,0,55,0
130298,FIRE,Eastern Region,04/04/2013,0,100,0
130297,FIRE,Eastern Region,04/04/2013,0,125,0
130296,FIRE,Central Region,03/04/2013,0,55,0
130295,FIRE,Central Region,03/04/2013,0,40,0
130294,ACCIDENT,Central Region,02/04/2013,0,0,0
130293,FIRE,Western Region,03/04/2013,0,30,0
130292,FIRE,Western Region,03/04/2013,0,0,0
130291,FIRE,Central Region,01/04/2013,0,5,0
130290,FIRE,Western Region,02/04/2013,0,5,0
130289,FIRE,Western Region,03/04/2013,0,5,0
130288,BOAT CAPSIZE,Western Region,03/04/2013,0,0,0
130287,FIRE,Central Region,02/04/2013,0,10,0
130286,FIRE,Eastern Region,01/04/2013,0,20,0
130285,FIRE,Central Region,02/04/2013,0,25,0
130284,FIRE,Central Region,02/04/2013,0,0,0
130283,FIRE,Eastern Region,02/04/2013,0,0,0
130282,FIRE,Eastern Region,02/04/2013,0,5,0
130281,FIRE,Eastern Region,01/04/2013,0,205,0
130280,FIRE,Far Western Region,01/04/2013,0,5,0
130279,FIRE,Western Region,31/03/2013,0,5,0
130278,FIRE,Central Region,01/04/2013,0,0,0
130277,FIRE,Mid-Western Region,31/03/2013,0,25,0
130276,FIRE,Eastern Region,30/03/2013,0,50,0
130275,FIRE,Eastern Region,30/03/2013,0,65,0
130274,FIRE,Eastern Region,30/03/2013,0,5,0
130273,FIRE,Central Region,29/03/2013,0,20,0
130272,FIRE,Eastern Region,29/03/2013,0,25,0
130271,FIRE,Central Region,29/03/2013,0,5,0
130270,FIRE,Central Region,29/03/2013,0,0,0
130269,FIRE,Central Region,29/03/2013,0,0,0
130268,FIRE,Eastern Region,29/03/2013,0,10,0
130267,FIRE,Eastern Region,29/03/2013,0,20,0
130266,FIRE,Central Region,28/03/2013,0,5,0
130265,FIRE,Mid-Western Region,27/03/2013,0,35,0
130264,FIRE,Eastern Region,26/03/2013,0,33,0
130263,FIRE,Eastern Region,25/03/2013,0,10,0
130262,ACCIDENT,Western Region,26/03/2013,0,0,0
130261,FIRE,Eastern Region,26/03/2013,0,216,0
130260,FIRE,Central Region,26/03/2013,0,0,0
130259,FIRE,Central Region,24/03/2013,0,0,0
130258,FIRE,Central Region,25/03/2013,0,25,0
130257,FIRE,Eastern Region,25/03/2013,0,5,0
130256,FIRE,Eastern Region,25/03/2013,0,10,0
130255,FIRE,Eastern Region,25/03/2013,0,10,0
130254,FIRE,Central Region,24/03/2013,0,5,0
130253,FIRE,Eastern Region,24/03/2013,0,60,0
130252,ACCIDENT,Mid-Western Region,24/03/2013,0,0,0
130251,FIRE,Eastern Region,22/03/2013,0,5,0
130250,ACCIDENT,Western Region,23/03/2013,0,0,0
130249,THUNDERSTORM,Eastern Region,21/03/2013,0,0,0
130248,THUNDERSTORM,Central Region,21/03/2013,0,0,0
130247,THUNDERSTORM,Western Region,21/03/2013,0,0,0
130247,THUNDERSTORM,Eastern Region,21/03/2013,0,5,0
130245,HAIL STORM,Eastern Region,21/03/2013,0,0,0
130244,THUNDERSTORM,Eastern Region,21/03/2013,0,0,0
130243,THUNDERSTORM,Eastern Region,21/03/2013,0,0,0
130242,FIRE,Far Western Region,22/03/2013,0,5,0
130241,THUNDERSTORM,Central Region,21/03/2013,0,0,0
130240,THUNDERSTORM,Central Region,21/03/2013,0,0,0
130239,THUNDERSTORM,Western Region,21/03/2013,0,1,0
130238,THUNDERSTORM,Western Region,21/03/2013,0,0,0
130237,THUNDERSTORM,Central Region,21/03/2013,0,0,0
130236,FIRE,Eastern Region,20/03/2013,0,0,0
130235,ACCIDENT,Central Region,18/03/2013,0,0,0
130234,THUNDERSTORM,Western Region,17/03/2013,0,0,0
130233,FIRE,Eastern Region,16/03/2013,0,15,0
130232,FIRE,Central Region,17/03/2013,0,5,0
130231,FIRE,Eastern Region,16/03/2013,0,15,0
130230,FIRE,Eastern Region,17/03/2013,0,40,0
130229,EPIDEMIC,Eastern Region,15/03/2013,0,0,0
130228,FIRE,Eastern Region,15/03/2013,0,5,0
130227,FIRE,Eastern Region,16/03/2013,0,30,0
130226,ACCIDENT,Central Region,15/03/2013,0,0,0
130225,ACCIDENT,Mid-Western Region,14/03/2013,0,0,0
130224,LANDSLIDE,Mid-Western Region,13/03/2013,0,0,0
130223,ACCIDENT,Western Region,13/03/2013,0,0,0
130222,HAIL STORM,Eastern Region,12/03/2013,0,0,0
130221,THUNDERSTORM,Eastern Region,10/03/2013,0,0,0
130220,THUNDERSTORM,Central Region,10/03/2013,0,0,0
130219,THUNDERSTORM,Central Region,11/03/2013,0,0,0
130218,THUNDERSTORM,Eastern Region,10/03/2013,0,0,0
130217,FIRE,Central Region,09/03/2013,0,5,0
130216,THUNDERSTORM,Western Region,10/03/2013,0,0,0
130215,THUNDERSTORM,Central Region,10/03/2013,0,0,0
130214,THUNDERSTORM,Central Region,10/03/2013,0,0,0
130213,THUNDERSTORM,Central Region,10/03/2013,0,0,0
130212,ACCIDENT,Far Western Region,09/03/2013,0,0,0
130211,FIRE,Eastern Region,09/03/2013,0,10,0
130210,FIRE,Eastern Region,09/03/2013,0,183,0
130209,THUNDERSTORM,Central Region,07/03/2013,0,0,0
130208,HAIL STORM,Eastern Region,07/03/2013,0,0,0
130207,FIRE,Western Region,07/03/2013,0,15,0
130206,EARTHQUAKE,Mid-Western Region,06/03/2013,0,0,0
130205,ACCIDENT,Far Western Region,02/03/2013,0,0,0
130204,ACCIDENT,Mid-Western Region,03/03/2013,0,0,0
130203,FIRE,Central Region,01/03/2013,0,10,0
130202,FIRE,Central Region,01/03/2013,0,10,0
130201,FIRE,Central Region,28/02/2013,0,10,0
130200,FIRE,Central Region,28/02/2013,0,5,0
130199,FIRE,Central Region,28/02/2013,0,5,0
130198,FIRE,Eastern Region,27/02/2013,0,30,0
130197,FIRE,Eastern Region,26/02/2013,0,30,0
130196,FIRE,Eastern Region,25/02/2013,0,11,0
130195,FIRE,Far Western Region,25/02/2013,0,0,0
130194,FIRE,Central Region,24/02/2013,0,5,0
130193,FIRE,Eastern Region,23/02/2013,0,5,0
130192,FIRE,Eastern Region,22/02/2013,0,5,0
130191,FIRE,Central Region,21/02/2013,0,5,0
130190,FIRE,Central Region,22/02/2013,0,5,0
130189,THUNDERSTORM,Eastern Region,20/02/2013,0,0,0
130188,COLD WAVE,Central Region,19/02/2013,0,0,0
130187,FIRE,Eastern Region,20/02/2013,0,75,0
130186,THUNDERSTORM,Central Region,18/02/2013,0,0,0
130185,FIRE,Eastern Region,18/02/2013,0,16,0
130184,FIRE,Central Region,19/02/2013,0,5,0
130183,THUNDERSTORM,Western Region,17/02/2013,0,0,0
130182,THUNDERSTORM,Mid-Western Region,16/02/2013,0,11,0
130181,STRUCT.COLLAPSE,Central Region,18/02/2013,0,0,0
130180,FIRE,Far Western Region,18/02/2013,0,0,0
130179,THUNDERSTORM,Western Region,17/02/2013,0,0,0
130178,FIRE,Central Region,16/02/2013,0,5,0
130177,AVALANCHE,Mid-Western Region,16/02/2013,0,0,0
130176,THUNDERSTORM,Central Region,17/02/2013,0,0,0
130175,FIRE,Central Region,15/02/2013,0,5,0
130174,FIRE,Eastern Region,14/02/2013,0,16,0
130173,FIRE,Eastern Region,14/02/2013,0,5,0
130172,FIRE,Central Region,13/02/2013,0,3,0
130171,FIRE,Eastern Region,11/02/2013,0,5,0
130170,FIRE,Central Region,09/02/2013,0,2,0
130169,FIRE,Eastern Region,10/02/2013,0,5,0
130168,FIRE,Eastern Region,09/02/2013,0,11,0
130167,ACCIDENT,Eastern Region,09/02/2013,0,0,0
130166,FIRE,Eastern Region,08/02/2013,0,5,0
130165,FIRE,Eastern Region,08/02/2013,0,38,0
130164,FIRE,Eastern Region,08/02/2013,0,21,0
130163,FIRE,Central Region,06/02/2013,0,5,0
130162,FIRE,Central Region,07/02/2013,0,11,0
130161,SNOW STORM,Mid-Western Region,06/02/2013,0,0,0
130160,FIRE,Eastern Region,06/02/2013,0,5,0
130159,THUNDERSTORM,Mid-Western Region,06/02/2013,0,0,0
130158,THUNDERSTORM,Mid-Western Region,06/02/2013,0,0,0
130157,THUNDERSTORM,Mid-Western Region,06/02/2013,0,0,0
130156,THUNDERSTORM,Far Western Region,05/02/2013,0,0,0
130155,THUNDERSTORM,Far Western Region,06/02/2013,0,0,0
130154,FIRE,Mid-Western Region,05/02/2013,0,0,0
130153,FIRE,Central Region,05/02/2013,0,65,0
130152,FIRE,Eastern Region,04/02/2013,0,0,0
130151,FIRE,Central Region,03/02/2013,0,5,0
130150,FIRE,Central Region,03/02/2013,0,5,0
130149,FIRE,Mid-Western Region,01/02/2013,0,0,0
130148,FIRE,Central Region,01/02/2013,0,5,0
130147,FIRE,Central Region,01/02/2013,0,5,0
130146,FIRE,Central Region,31/01/2013,0,16,0
130145,EARTHQUAKE,Far Western Region,30/01/2013,0,0,0
130144,FIRE,Eastern Region,29/01/2013,0,11,0
130143,FROST,Central Region,30/01/2013,0,0,0
130142,FIRE,Eastern Region,28/01/2013,0,0,0
130141,COLD WAVE,Central Region,28/01/2013,0,0,0
130140,FIRE,Eastern Region,28/01/2013,0,0,0
130139,FIRE,Eastern Region,29/01/2013,0,594,0
130138,AVALANCHE,Mid-Western Region,25/01/2013,0,0,0
130137,FIRE,Central Region,27/01/2013,0,5,0
130136,FIRE,Central Region,25/01/2013,0,5,0
130135,FIRE,Mid-Western Region,24/01/2013,0,5,0
130134,COLD WAVE,Central Region,24/01/2013,0,0,0
130133,FIRE,Eastern Region,21/01/2013,0,5,0
130132,AVALANCHE,Far Western Region,18/01/2013,0,0,0
130131,FIRE,Western Region,18/01/2013,0,0,0
130130,FIRE,Central Region,18/01/2013,0,16,0
130129,THUNDERSTORM,Mid-Western Region,18/01/2013,0,0,0
130128,THUNDERSTORM,Western Region,18/01/2013,0,0,0
130127,THUNDERSTORM,Central Region,18/01/2013,0,0,0
130126,FIRE,Eastern Region,17/01/2013,0,5,0
130125,THUNDERSTORM,Far Western Region,17/01/2013,0,5,0
130124,THUNDERSTORM,Western Region,18/01/2013,0,0,0
130123,FROST,Central Region,17/01/2013,0,0,0
130122,FIRE,Far Western Region,16/01/2013,0,5,0
130121,FIRE,Eastern Region,17/01/2013,0,189,0
130120,FIRE,Central Region,15/01/2013,0,5,0
130119,FIRE,Central Region,14/01/2013,0,0,0
130118,COLD WAVE,Mid-Western Region,14/01/2013,0,0,0
130117,COLD WAVE,Central Region,13/01/2013,0,0,0
130116,FIRE,Eastern Region,14/01/2013,0,0,0
130115,FIRE,Western Region,12/01/2013,0,5,0
130114,COLD WAVE,Central Region,13/01/2013,0,0,0
130113,COLD WAVE,Central Region,13/01/2013,0,0,0
130112,COLD WAVE,Central Region,13/01/2013,0,0,0
130111,COLD WAVE,Central Region,13/01/2013,0,0,0
130110,COLD WAVE,Central Region,13/01/2013,0,0,0
130109,COLD WAVE,Central Region,13/01/2013,0,0,0
130108,COLD WAVE,Central Region,13/01/2013,0,0,0
130107,FIRE,Central Region,13/01/2013,0,0,0
130106,COLD WAVE,Eastern Region,12/01/2013,0,0,0
130105,COLD WAVE,Central Region,12/01/2013,0,0,0
130104,COLD WAVE,Central Region,12/01/2013,0,0,0
130103,FIRE,Eastern Region,11/01/2013,0,5,0
130102,COLD WAVE,Eastern Region,11/01/2013,0,0,0
130101,COLD WAVE,Central Region,11/01/2013,0,0,0
130100,COLD WAVE,Far Western Region,10/01/2013,0,0,0
130099,COLD WAVE,Far Western Region,10/01/2013,0,0,0
130098,COLD WAVE,Central Region,11/01/2013,0,0,0
130097,COLD WAVE,Central Region,11/01/2013,0,0,0
130096,COLD WAVE,Central Region,11/01/2013,0,0,0
130095,COLD WAVE,Central Region,11/01/2013,0,0,0
130094,COLD WAVE,Central Region,11/01/2013,0,0,0
130093,STRUCT.COLLAPSE,Mid-Western Region,11/01/2013,0,5,0
130092,FIRE,Central Region,11/01/2013,0,0,0
130091,FIRE,Central Region,11/01/2013,0,5,0
130090,FIRE,Central Region,11/01/2013,0,5,0
130089,COLD WAVE,Eastern Region,11/01/2013,0,0,0
130088,COLD WAVE,Central Region,11/01/2013,0,0,0
130087,COLD WAVE,Central Region,11/01/2013,0,0,0
130086,COLD WAVE,Central Region,11/01/2013,0,0,0
130085,COLD WAVE,Central Region,11/01/2013,0,0,0
130084,COLD WAVE,Central Region,11/01/2013,0,0,0
130083,COLD WAVE,Far Western Region,10/01/2013,0,0,0
130082,COLD WAVE,Far Western Region,10/01/2013,0,0,0
130081,COLD WAVE,Far Western Region,10/01/2013,0,0,0
130080,COLD WAVE,Eastern Region,10/01/2013,0,0,0
130079,COLD WAVE,Eastern Region,10/01/2013,0,0,0
130078,COLD WAVE,Central Region,09/01/2013,0,0,0
130077,FIRE,Central Region,10/01/2013,0,5,0
130076,COLD WAVE,Eastern Region,10/01/2013,0,0,0
130075,COLD WAVE,Central Region,10/01/2013,0,0,0
130074,COLD WAVE,Central Region,10/01/2013,0,0,0
130073,COLD WAVE,Central Region,10/01/2013,0,0,0
130072,COLD WAVE,Central Region,10/01/2013,0,0,0
130071,COLD WAVE,Central Region,10/01/2013,0,0,0
130070,FIRE,Eastern Region,10/01/2013,0,11,0
130069,FIRE,Eastern Region,10/01/2013,0,5,0
130068,COLD WAVE,Central Region,10/01/2013,0,0,0
130067,COLD WAVE,Eastern Region,10/01/2013,0,0,0
130066,COLD WAVE,Central Region,10/01/2013,0,0,0
130065,COLD WAVE,Central Region,10/01/2013,0,0,0
130064,COLD WAVE,Central Region,10/01/2013,0,0,0
130063,COLD WAVE,Eastern Region,10/01/2013,0,0,0
120062,COLD WAVE,Eastern Region,10/01/2013,0,0,0
130061,COLD WAVE,Eastern Region,10/01/2013,0,0,0
130060,COLD WAVE,Eastern Region,10/01/2013,0,0,0
130059,COLD WAVE,Eastern Region,10/01/2013,0,0,0
130058,FIRE,Western Region,09/01/2013,0,5,0
130057,COLD WAVE,Far Western Region,08/01/2013,0,0,0
130056,FIRE,Eastern Region,09/01/2013,0,0,0
130055,COLD WAVE,Central Region,09/01/2013,0,0,0
130054,COLD WAVE,Eastern Region,09/01/2013,0,0,0
130053,COLD WAVE,Far Western Region,09/01/2013,0,0,0
130052,COLD WAVE,Eastern Region,09/01/2013,0,0,0
130051,COLD WAVE,Eastern Region,09/01/2013,0,0,0
130050,COLD WAVE,Eastern Region,09/01/2013,0,0,0
130049,COLD WAVE,Eastern Region,09/01/2013,0,0,0
130048,COLD WAVE,Eastern Region,09/01/2013,0,0,0
130047,FIRE,Eastern Region,09/01/2013,0,11,0
130046,COLD WAVE,Eastern Region,09/01/2013,0,0,0
130045,COLD WAVE,Central Region,08/01/2013,0,0,0
130044,COLD WAVE,Central Region,08/01/2013,0,0,0
130043,COLD WAVE,Central Region,08/01/2013,0,0,0
130042,COLD WAVE,Central Region,08/01/2013,0,0,0
130041,COLD WAVE,Central Region,08/01/2013,0,0,0
130040,COLD WAVE,Eastern Region,08/01/2013,0,0,0
130039,COLD WAVE,Eastern Region,08/01/2013,0,0,0
130038,COLD WAVE,Eastern Region,08/01/2013,0,0,0
130037,COLD WAVE,Western Region,08/01/2013,0,0,0
130036,COLD WAVE,Central Region,08/01/2013,0,0,0
130035,COLD WAVE,Central Region,08/01/2013,0,0,0
130034,COLD WAVE,Central Region,08/01/2013,0,0,0
130033,COLD WAVE,Central Region,07/01/2013,0,0,0
130032,COLD WAVE,Western Region,07/01/2013,0,0,0
130031,COLD WAVE,Western Region,07/01/2013,0,0,0
130030,COLD WAVE,Eastern Region,07/01/2013,0,0,0
130029,COLD WAVE,Central Region,07/01/2013,0,0,0
130028,COLD WAVE,Central Region,07/01/2013,0,0,0
130027,COLD WAVE,Eastern Region,07/01/2013,0,0,0
130026,COLD WAVE,Eastern Region,07/01/2013,0,0,0
130025,COLD WAVE,Eastern Region,07/01/2013,0,0,0
130024,COLD WAVE,Eastern Region,07/01/2013,0,0,0
130023,COLD WAVE,Central Region,07/01/2013,0,0,0
130022,COLD WAVE,Central Region,07/01/2013,0,0,0
130021,FIRE,Western Region,06/01/2013,0,11,0
