Serial,Event,&quot;Ostan&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
2340s,EARTHQUAKE,Hormozgan,23/03/1997,0,0,0
2339s,EARTHQUAKE,Hormozgan,06/05/1997,0,0,0
2338s,EARTHQUAKE,Ardebil,12/05/1997,0,0,0
2335b,EARTHQUAKE,Kerman,17/10/2002,0,0,0
2334s,EARTHQUAKE,Khorasan jonubi,12/05/1997,0,0,0
2332b,EARTHQUAKE,Kerman,16/10/2002,0,0,0
2333s,EARTHQUAKE,Khorasan jonubi,13/05/1997,0,0,0
2315s,EARTHQUAKE,Azarbayejan Sharghi,14/05/1997,0,0,0
2331b,EARTHQUAKE,Kerman,16/10/2002,0,0,0
2329b,EARTHQUAKE,Tehran,15/10/2002,0,0,0
2325k,OTHER,Kerman,11/06/1996,0,0,0
2327b,EARTHQUAKE,Tehran,15/10/2002,0,0,0
2327a,FLOOD,Lorestan,1997/0/0,0,0,0
2324a,FLOOD,Sistan Va Baluchestan,18/04/1997,0,0,0
2321b,EARTHQUAKE,Tehran,15/10/2002,0,0,0
2322k,STORM,Ardebil,01/06/1996,0,0,0
2323a,FLOOD,Khorasan jonubi,27/04/1997,0,0,0
2320a,FLOOD,Yazd,25/03/1997,0,0,0
2320k,FIRE,Fars,06/06/1996,0,0,0
2319b,EARTHQUAKE,Kerman,14/10/2002,0,0,0
2315a,FLOOD,Sistan Va Baluchestan,24/04/1997,0,0,0
2317b,EARTHQUAKE,Tehran,12/10/2002,0,0,0
2316k,THUNDER STORM,Semnan,24/04/1996,0,0,0
2315b,EARTHQUAKE,Qazvin,12/10/2002,0,0,0
2311k,HAILSTORM,Hamedan,20/05/1996,0,0,0
2299a,FLOOD,Khorasan jonubi,1997/0/0,0,0,0
2301b,EARTHQUAKE,Bushehr,12/10/2002,0,0,0
2310s,EARTHQUAKE,Khorasan jonubi,15/05/1997,0,0,0
2309k,THUNDER STORM,Lorestan,08/05/1996,0,0,0
2308s,EARTHQUAKE,Khorasan jonubi,10/05/1997,0,0,0
2306k,FIRE,Fars,13/05/1996,0,0,0
2307s,EARTHQUAKE,Khorasan jonubi,10/05/1997,0,0,0
2304k,LANDSLIDE,Azarbayejan Gharbi,14/04/1996,0,0,0
2303s,EARTHQUAKE,Khorasan jonubi,10/05/1997,0,0,0
2303k,HAILSTORM,Azarbayejan Gharbi,14/05/1996,0,0,0
2302k,STORM,Azarbayejan Gharbi,03/05/1996,0,0,0
2300k,HAILSTORM,Azarbayejan Gharbi,13/05/1996,0,0,0
2298b,EARTHQUAKE,Tehran,10/10/2002,0,0,0
2298k,THUNDER STORM,Khuzestan,11/05/1996,0,0,0
2296a,FLOOD,Lorestan,05/04/1997,0,0,0
2297k,OTHER,Markazi,20/04/1996,0,0,0
2295k,FIRE,Khuzestan,10/05/1996,0,0,0
2281a,FLOOD,Hamedan,05/04/1997,0,0,0
2294k,LANDSLIDE,Ilam,24/03/1996,0,0,0
2293k,LANDSLIDE,Chaharmahal Va Bakhtiyari,26/03/1993,0,0,0
2290k,LANDSLIDE,Khuzestan,07/04/1996,0,0,0
2291b,EARTHQUAKE,Khuzestan,28/09/2002,0,0,0
2289b,EARTHQUAKE,Khuzestan,27/09/2002,0,0,0
2288k,FOREST FIRE,Golestan,05/01/1996,0,0,0
2287b,EARTHQUAKE,Khuzestan,26/09/2002,0,0,0
2286k,FIRE,Gilan,27/12/1995,0,0,0
2285b,EARTHQUAKE,Yazd,23/09/2002,0,0,0
2284k,FIRE,Mazandaran,28/12/1995,0,0,0
2283b,EARTHQUAKE,Ghom,11/09/2002,0,0,0
2278k,FIRE,Mazandaran,21/11/1995,0,0,0
2277b,EARTHQUAKE,Chaharmahal Va Bakhtiyari,08/09/2002,0,0,0
2276a,FLOOD,Bushehr,29/03/1997,0,0,0
2279s,EARTHQUAKE,Khorasan jonubi,25/05/1997,0,0,0
2274k,FIRE,Gilan,23/11/1995,0,0,0
2272b,EARTHQUAKE,Semnan,07/09/2002,0,0,0
2228a,FLOOD,Esfahan,05/04/1997,0,0,0
2274s,EARTHQUAKE,Khorasan jonubi,25/05/1997,0,0,0
2269s,EARTHQUAKE,Ilam,26/05/1997,0,0,0
2271k,THUNDER STORM,Chaharmahal Va Bakhtiyari,22/10/1995,0,0,0
2270b,EARTHQUAKE,Kerman,07/09/2002,0,0,0
2267k,FIRE,Kohgiluyeh Va Boyerahmad,16/11/1995,0,0,0
2256b,EARTHQUAKE,Khorasan Shomali,05/09/2002,0,0,0
2264k,FOREST FIRE,Gilan,08/11/1995,0,0,0
2265s,EARTHQUAKE,Hamedan,02/06/1997,0,0,0
2263s,EARTHQUAKE,Gilan,29/05/1997,0,0,0
2258k,FOREST FIRE,Golestan,08/11/1995,0,0,0
2262s,EARTHQUAKE,Fars,11/06/1997,0,0,0
2261s,EARTHQUAKE,Kermanshah,13/06/1997,0,0,0
2260s,EARTHQUAKE,Khorasan jonubi,16/06/1997,0,0,0
2259s,EARTHQUAKE,Khorasan jonubi,20/06/1997,0,0,0
2252s,EARTHQUAKE,Lorestan,21/06/1997,0,0,0
2257k,FIRE,Bushehr,26/10/1995,0,0,0
2256k,OTHER,Yazd,04/09/1995,0,0,0
2253b,EARTHQUAKE,Ilam,05/09/2002,0,0,0
2254k,FIRE,Ilam,23/09/1995,0,0,0
2251k,FIRE,Tehran,18/09/1995,0,0,0
2249b,EARTHQUAKE,Ghom,02/09/2002,0,0,0
2250s,FLOOD,Khorasan jonubi,21/06/1997,0,0,0
2247k,FIRE,Semnan,31/08/1995,0,0,0
2240s,EARTHQUAKE,Khorasan jonubi,22/06/1997,0,0,0
2248b,EARTHQUAKE,Ghom,02/09/2002,0,0,0
2246b,EARTHQUAKE,Hamedan,02/09/2002,0,0,0
2245k,FIRE,Sistan Va Baluchestan,10/08/1995,0,0,0
2244b,EARTHQUAKE,Lorestan,27/08/2002,0,0,0
2241k,THUNDER STORM,Kohgiluyeh Va Boyerahmad,07/03/1996,0,0,0
2243b,EARTHQUAKE,Hamedan,23/08/2002,0,0,0
2242b,EARTHQUAKE,Yazd,18/08/2002,0,0,0
2239b,EARTHQUAKE,Yazd,16/08/2002,0,0,0
2238k,FIRE,Mazandaran,09/02/1996,0,0,0
2235b,EARTHQUAKE,Yazd,16/08/2002,0,0,0
2236s,EARTHQUAKE,Tehran,23/06/1997,0,0,0
2231k,FIRE,Kohgiluyeh Va Boyerahmad,29/11/1995,0,0,0
2234s,EARTHQUAKE,Khorasan jonubi,26/06/1997,0,0,0
2233b,EARTHQUAKE,Esfahan,09/08/2002,0,0,0
2232s,EARTHQUAKE,Azarbayejan Gharbi,08/07/1997,0,0,0
2219b,EARTHQUAKE,Mazandaran,04/08/2002,0,0,0
2231s,EARTHQUAKE,Fars,09/07/1997,0,0,0
2229s,EARTHQUAKE,Chaharmahal Va Bakhtiyari,10/07/1997,0,0,0
2226k,SNOWSTORM,Yazd,11/01/1996,0,0,0
2227s,FLOOD,Bushehr,13/07/1997,0,0,0
2211a,FLOOD,Lorestan,29/03/1997,0,0,0
2225s,EARTHQUAKE,Khorasan jonubi,14/07/1997,0,0,0
2224k,SNOWSTORM,Esfahan,11/01/1996,0,0,0
2224s,EARTHQUAKE,Gilan,22/07/1997,0,0,0
2212s,EARTHQUAKE,Fars,27/07/1997,0,0,0
2222k,SNOWSTORM,Markazi,15/01/1996,0,0,0
2221k,LANDSLIDE,Azarbayejan Sharghi,15/01/1996,0,0,0
2220k,FIRE,Fars,02/09/1995,0,0,0
2218k,FOREST FIRE,Golestan,30/08/1995,0,0,0
2217b,EARTHQUAKE,Khorasan razavi,03/08/2002,0,0,0
2217k,FIRE,Semnan,23/08/1995,0,0,0
2214k,FIRE,Kohgiluyeh Va Boyerahmad,05/08/1995,0,0,0
2215b ,EARTHQUAKE,Qazvin,25/07/2002,0,0,0
2213b,EARTHQUAKE,Hamedan,25/07/2002,0,0,0
2212k,ACCIDENT,Qazvin,01/06/1995,0,0,0
2211b,EARTHQUAKE,Ardebil,24/07/2002,0,0,0
2210s,EARTHQUAKE,Khorasan Shomali,09/08/1997,0,0,0
2208a,FLOOD,Chaharmahal Va Bakhtiyari,29/03/1997,0,0,0
2209s,EARTHQUAKE,Khorasan Shomali,10/08/1997,0,0,0
2207s,EARTHQUAKE,Fars,17/08/1997,0,0,0
2207a,FLOOD,Khorasan razavi,21/04/1997,0,0,0
2206a,FLOOD,Bushehr,24/03/1997,0,0,0
2205a,FLOOD,Hormozgan,25/03/1997,0,0,0
2204a,FLOOD,Khorasan razavi,25/03/1997,0,0,0
2203s,EARTHQUAKE,Lorestan,18/08/1997,0,0,0
2202s,EARTHQUAKE,Kerman,15/08/1997,0,0,0
2201s,EARTHQUAKE,Fars,15/08/1997,0,0,0
2200s,EARTHQUAKE,Khorasan Shomali,23/08/1997,0,0,0
2199s,EARTHQUAKE,Gilan,24/08/1997,0,0,0
2198s,EARTHQUAKE,Fars,25/08/1997,0,0,0
2197s,EARTHQUAKE,Mazandaran,26/08/1997,0,0,0
2196s,EARTHQUAKE,Fars,27/08/1997,0,0,0
2195s,EARTHQUAKE,Fars,29/08/1997,0,0,0
2194s,EARTHQUAKE,Fars,29/08/1997,0,0,0
2193s,EARTHQUAKE,Esfahan,27/08/1997,0,0,0
2192s,EARTHQUAKE,Fars,29/08/1997,0,0,0
2191s,EARTHQUAKE,Khorasan razavi,06/09/1997,0,0,0
2190s,EARTHQUAKE,Khorasan Shomali,07/09/1997,0,0,0
2189s,EARTHQUAKE,Azarbayejan Sharghi,10/09/1997,0,0,0
2188s,EARTHQUAKE,Azarbayejan Sharghi,10/09/1997,0,0,0
2187s,EARTHQUAKE,Fars,13/09/1997,0,0,0
2186s,EARTHQUAKE,Mazandaran,22/07/1997,0,0,0
2185s,EARTHQUAKE,Chaharmahal Va Bakhtiyari,20/09/1997,0,0,0
2184s,EARTHQUAKE,Khorasan Shomali,21/09/1997,0,0,0
2182s,EARTHQUAKE,Fars,03/10/1997,0,0,0
2181s,EARTHQUAKE,Khorasan razavi,14/10/1997,0,0,0
2180s,EARTHQUAKE,Khorasan Shomali,14/10/1997,0,0,0
2179s,EARTHQUAKE,Fars,03/10/1997,0,0,0
2178s,EARTHQUAKE,Gilan,28/09/1997,0,0,0
2177s,EARTHQUAKE,Khorasan razavi,23/09/1997,0,0,0
2176s,EARTHQUAKE,Khorasan razavi,23/09/1997,0,0,0
2175s,EARTHQUAKE,Khorasan razavi,23/09/1997,0,0,0
2174s,EARTHQUAKE,Hormozgan,20/10/1997,0,0,0
2173s,EARTHQUAKE,Kerman,20/10/1997,0,0,0
2172s,EARTHQUAKE,Qazvin,22/10/1997,0,0,0
2171s,EARTHQUAKE,Azarbayejan Gharbi,25/10/1997,0,0,0
2170s,EARTHQUAKE,Fars,31/10/1997,0,0,0
2169s,EARTHQUAKE,Fars,01/11/1997,0,0,0
2168s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,28/10/1997,0,0,0
2167s,EARTHQUAKE,Semnan,03/10/1997,0,0,0
2166s,EARTHQUAKE,Semnan,03/11/1997,0,0,0
2165s,EARTHQUAKE,Kerman,04/11/1997,0,0,0
2164s,EARTHQUAKE,Khorasan jonubi,24/11/1997,0,0,0
2163s,EARTHQUAKE,Hormozgan,27/11/1997,0,0,0
2162s,EARTHQUAKE,Ardebil,30/11/1997,0,0,0
2161s,EARTHQUAKE,Tehran,06/11/1997,0,0,0
2160s,EARTHQUAKE,Fars,13/12/1997,0,0,0
2159s,EARTHQUAKE,Bushehr,16/12/1997,0,0,0
2158s,EARTHQUAKE,Fars,22/12/1997,0,0,0
2157s,EARTHQUAKE,Semnan,25/11/1997,0,0,0
2156s,EARTHQUAKE,Fars,26/12/1997,0,0,0
2155s,EARTHQUAKE,Fars,26/12/1997,0,0,0
2154s,FLOOD,Lorestan,28/12/1997,0,0,0
2153s,EARTHQUAKE,Khorasan Shomali,04/01/1998,0,0,0
2152s,EARTHQUAKE,Mazandaran,02/01/1998,0,0,0
2151s,EARTHQUAKE,Mazandaran,02/01/1998,0,0,0
2150s,EARTHQUAKE,Mazandaran,02/01/1998,0,0,0
2149s,EARTHQUAKE,Mazandaran,09/01/1998,0,0,0
2148s,EARTHQUAKE,Khuzestan,11/01/1998,0,0,0
2147s,EARTHQUAKE,Khuzestan,11/01/1998,0,0,0
2146s,EARTHQUAKE,Mazandaran,13/01/1998,0,0,0
2145s,EARTHQUAKE,Mazandaran,20/01/1998,0,0,0
2144s,EARTHQUAKE,Mazandaran,20/01/1998,0,0,0
2143S,EARTHQUAKE,Hamedan,20/01/1998,0,0,0
2142S,EARTHQUAKE,Khuzestan,18/01/1998,0,0,0
2141s,EARTHQUAKE,Ilam,20/01/1998,0,0,0
2140s,EARTHQUAKE,Mazandaran,25/01/1998,0,0,0
2139s,EARTHQUAKE,Kerman,24/01/1998,0,0,0
2138s,EARTHQUAKE,Kerman,24/01/1998,0,0,0
2137s,EARTHQUAKE,Azarbayejan Gharbi,19/01/1998,0,0,0
2135s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,13/01/1998,0,0,0
2134s,EARTHQUAKE,Gilan,30/01/1998,0,0,0
2133s,EARTHQUAKE,Mazandaran,06/02/1998,0,0,0
2132s,EARTHQUAKE,Gilan,07/02/1998,0,0,0
2131s,EARTHQUAKE,Bushehr,08/02/1998,0,0,0
2130s,EARTHQUAKE,Khuzestan,09/02/1998,0,0,0
2129s,EARTHQUAKE,Lorestan,09/02/1998,0,0,0
2128s,EARTHQUAKE,Zanjan,28/02/1998,0,0,0
2127s,EARTHQUAKE,Gilan,24/02/1998,0,0,0
2126s,EARTHQUAKE,Ardebil,27/02/1998,0,0,0
2125s,EARTHQUAKE,Gilan,28/02/1992,0,0,0
2124s,FLOOD,Kohgiluyeh Va Boyerahmad,05/03/1998,0,0,0
2123s,EARTHQUAKE,Kerman,14/03/1998,0,1500,0
2122s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,15/03/1998,0,0,0
2121s,EARTHQUAKE,Fars,14/03/1998,0,0,0
2120s,EARTHQUAKE,Kerman,16/03/1998,0,0,0
2119s,FLOOD,Bushehr,18/03/1998,0,0,0
2118s,EARTHQUAKE,Kerman,27/03/1998,0,0,0
2117s,EARTHQUAKE,Kerman,27/03/1998,0,0,0
2116s,EARTHQUAKE,Azarbayejan Gharbi,03/04/1998,0,0,0
2115s,EARTHQUAKE,Mazandaran,04/04/1998,0,0,0
2114s,EARTHQUAKE,Gilan,04/04/1998,0,0,0
2113s,EARTHQUAKE,Mazandaran,08/04/1998,0,0,0
2112s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,10/04/1998,0,0,0
2111s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,10/04/1998,0,0,0
2110s,EARTHQUAKE,Khorasan jonubi,10/04/1998,0,2935,0
2109s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,10/04/1998,0,0,0
2108s,EARTHQUAKE,Ardebil,13/04/1998,0,0,0
2107s,EARTHQUAKE,Khuzestan,13/04/1998,0,0,0
2106s,EARTHQUAKE,Khuzestan,13/04/1998,0,0,0
2105s,EARTHQUAKE,Kerman,16/04/1998,0,0,0
2104s,EARTHQUAKE,Bushehr,16/04/1998,0,0,0
2103s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,19/04/1998,0,0,0
2102s,EARTHQUAKE,Gilan,25/04/1998,0,0,0
2101s,EARTHQUAKE,Azarbayejan Gharbi,25/03/1998,0,0,0
2100s,EARTHQUAKE,Azarbayejan Gharbi,25/03/1998,0,0,0
2099s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,26/04/1998,0,0,0
2098s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,26/04/1998,0,0,0
2097s,EARTHQUAKE,Chaharmahal Va Bakhtiyari,13/05/1998,0,0,0
2096s,EARTHQUAKE,Gilan,17/05/1998,0,0,0
2095s,EARTHQUAKE,Golestan,29/04/1998,0,0,0
2094s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,20/05/1998,0,0,0
2093s,EARTHQUAKE,Mazandaran,21/05/1998,0,0,0
2092s,EARTHQUAKE,Azarbayejan Sharghi,31/05/1998,0,0,0
2091s,EARTHQUAKE,Kerman,10/06/1998,0,0,0
2090s,EARTHQUAKE,Fars,13/06/1998,0,0,0
2089s,EARTHQUAKE,Khorasan jonubi,15/06/1998,0,0,0
2088s,EARTHQUAKE,Chaharmahal Va Bakhtiyari,15/06/1998,0,0,0
2087s,EARTHQUAKE,Semnan,15/06/1997,0,0,0
2086s,EARTHQUAKE,Markazi,16/06/1997,0,0,0
2085s,EARTHQUAKE,Ghom,17/06/1997,0,0,0
2084s,EARTHQUAKE,Zanjan,17/06/1997,0,0,0
2083s,EARTHQUAKE,Fars,28/06/1997,0,0,0
2082s,EARTHQUAKE,Gilan,29/06/1998,0,0,0
2081s,EARTHQUAKE,Gilan,29/06/1998,0,0,0
2080s,EARTHQUAKE,Semnan,04/07/1998,0,0,0
2079s,EARTHQUAKE,Semnan,04/07/1998,0,0,0
2076s,EARTHQUAKE,Semnan,05/07/1998,0,0,0
2075s,EARTHQUAKE,Semnan,04/07/1998,0,0,0
2074s,FLOOD,Bushehr,05/07/1998,0,0,0
2073s,EARTHQUAKE,Semnan,08/07/1998,0,0,0
2072s,EARTHQUAKE,Mazandaran,07/07/1998,0,0,0
2071s,EARTHQUAKE,Semnan,08/07/1998,0,0,0
2070s,EARTHQUAKE,Semnan,08/07/1998,0,0,0
2069s,EARTHQUAKE,Gilan,09/07/1998,0,0,0
2068s,EARTHQUAKE,Gilan,17/07/1998,0,0,0
2067s,EARTHQUAKE,Gilan,17/07/1998,0,0,0
2066s,EARTHQUAKE,Azarbayejan Gharbi,19/07/1998,0,0,0
2065s,EARTHQUAKE,Azarbayejan Gharbi,21/07/1998,0,0,0
2064s,EARTHQUAKE,Khorasan razavi,21/07/1998,0,0,0
2063s,EARTHQUAKE,Hormozgan,02/08/1998,0,0,0
2062s,EARTHQUAKE,Khorasan Shomali,04/08/1998,0,0,0
2061s,EARTHQUAKE,Ilam,05/08/1998,0,0,0
2060s,EARTHQUAKE,Khorasan Shomali,10/08/1998,0,0,0
2059s,EARTHQUAKE,Khorasan Shomali,16/08/1998,0,0,0
2058s,EARTHQUAKE,Hormozgan,20/08/1998,0,0,0
2057s,EARTHQUAKE,Hamedan,21/08/1998,0,0,0
2056s,EARTHQUAKE,Khorasan Shomali,25/08/1998,0,0,0
2055s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,24/08/1998,0,0,0
2054s,EARTHQUAKE,Mazandaran,30/08/1998,0,0,0
2053s,EARTHQUAKE,Hamedan,31/08/1998,0,0,0
2052s,EARTHQUAKE,Fars,03/09/1998,0,0,0
2051s,EARTHQUAKE,Gilan,05/09/1998,0,0,0
2050s,EARTHQUAKE,Fars,05/09/1998,0,0,0
2049s,EARTHQUAKE,Fars,05/09/1998,0,0,0
2048s,EARTHQUAKE,Kordestan,05/09/1998,0,0,0
2047s,EARTHQUAKE,Gilan,12/09/1998,0,0,0
2046s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,22/09/1998,0,0,0
2045s,EARTHQUAKE,Zanjan,28/09/1998,0,0,0
2044s,EARTHQUAKE,Mazandaran,29/09/1998,0,0,0
2043s,EARTHQUAKE,Khorasan jonubi,29/09/1998,0,0,0
2042s,EARTHQUAKE,Khorasan jonubi,02/10/1998,0,0,0
2041s,EARTHQUAKE,Khorasan Shomali,04/10/1998,0,0,0
2040s,EARTHQUAKE,Lorestan,04/10/1998,0,0,0
2039s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,05/10/1998,0,0,0
2038s,EARTHQUAKE,Lorestan,05/10/1998,0,0,0
2037s,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,05/10/1998,0,0,0
2036s,EARTHQUAKE,Gilan,29/09/1998,0,0,0
2035s,EARTHQUAKE,Chaharmahal Va Bakhtiyari,13/10/1998,0,0,0
2034s,EARTHQUAKE,Lorestan,13/10/1998,0,0,0
2033s,EARTHQUAKE,Gilan,13/10/1998,0,0,0
2032s,EARTHQUAKE,Khorasan Shomali,18/10/1998,0,0,0
2031s,EARTHQUAKE,Fars,19/10/1998,0,0,0
2029s,EARTHQUAKE,Fars,30/10/1998,0,0,0
2026s,EARTHQUAKE,Fars,18/10/1998,0,0,0
2025s,EARTHQUAKE,Fars,19/10/1998,0,0,0
2024s,EARTHQUAKE,Lorestan,30/10/1998,0,0,0
2023s,EARTHQUAKE,Lorestan,30/10/1998,0,0,0
2022s,EARTHQUAKE,Khuzestan,04/11/1998,0,0,0
2021b,EARTHQUAKE,Kermanshah,22/07/2002,0,0,0
2020b,EARTHQUAKE,Yazd,19/07/2002,0,0,0
2018b,EARTHQUAKE,Khorasan Shomali,18/07/2002,0,0,0
2018k,FIRE,Qazvin,14/07/1995,0,0,0
2017k,LEAK,Gilan,14/07/1995,0,0,0
2016k,OTHER,Azarbayejan Gharbi,13/07/1995,0,0,0
2015k,FIRE,Semnan,20/07/1995,0,0,0
2013k,FIRE,Khuzestan,22/06/1995,0,0,0
2013k,FIRE,Khuzestan,22/06/1995,0,0,0
2012k,FIRE,Kohgiluyeh Va Boyerahmad,24/01/1995,0,0,0
2011k,FIRE,Bushehr,18/06/1995,0,0,0
2010k,FIRE,Ilam,11/06/1995,0,0,0
2009k,FIRE,Khuzestan,07/06/1995,0,0,0
2008k,LANDSLIDE,Azarbayejan Gharbi,04/04/1995,0,0,0
2007k,OTHER,Tehran,27/05/1995,0,0,0
2006b,EARTHQUAKE,Khorasan razavi,16/07/2002,0,0,0
2002b,EARTHQUAKE,Khorasan razavi,15/07/2002,0,0,0
2004k,EARTHQUAKE,Khuzestan,14/11/1991,0,0,0
2003k,EARTHQUAKE,Khuzestan,13/11/1991,0,0,0
2002k,EARTHQUAKE,Khuzestan,14/11/1991,0,0,0
2000b,EARTHQUAKE,Zanjan,12/07/2002,0,0,0
1999k,EARTHQUAKE,Gilan,11/11/1991,0,0,0
1995b,EARTHQUAKE,Qazvin,11/07/2002,0,0,0
1995k,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,10/11/1991,0,0,0
1995k,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,10/11/1991,0,0,0
1995k,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,10/11/1991,0,0,0
1995k,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,10/11/1991,0,0,0
1994b,EARTHQUAKE,Semnan,07/07/2002,0,0,0
1989b,EARTHQUAKE,Chaharmahal Va Bakhtiyari,04/07/2002,0,0,0
1992k,EARTHQUAKE,Khuzestan,10/11/1991,0,0,0
1991k,EARTHQUAKE,Khuzestan,05/11/1991,0,0,0
1990k,EARTHQUAKE,Khuzestan,05/11/1991,0,0,0
1987k,EARTHQUAKE,Khuzestan,04/11/1991,0,0,0
1988b,EARTHQUAKE,Qazvin,03/07/2002,0,0,0
1986b,EARTHQUAKE,Yazd,01/07/2002,0,0,0
1985k,EARTHQUAKE,Khuzestan,03/11/1991,0,0,0
1984b,EARTHQUAKE,Yazd,01/07/2002,0,0,0
1983k,EARTHQUAKE,Khuzestan,04/11/1991,0,1501,0
1981k,EARTHQUAKE,Khuzestan,31/10/1991,0,0,0
1980b,EARTHQUAKE,Yazd,01/07/2002,0,0,0
1979k,EARTHQUAKE,Golestan,19/10/1991,0,0,0
1978b,EARTHQUAKE,Chaharmahal Va Bakhtiyari,29/06/2002,0,0,0
1977k,EARTHQUAKE,Semnan,17/10/1991,0,0,0
1975b,EARTHQUAKE,Qazvin,26/06/2002,0,0,0
1976k,EARTHQUAKE,Semnan,17/10/1991,0,0,0
1974k,EARTHQUAKE,Khorasan razavi,16/10/1991,0,0,0
1974b,EARTHQUAKE,Qazvin,24/06/2002,0,0,0
1972b,EARTHQUAKE,Qazvin,22/06/2002,0,0,0
1972k,EARTHQUAKE,Hamedan,15/10/1991,0,0,0
1970b,EARTHQUAKE,Qazvin,22/06/2002,0,0,0
1967k,EARTHQUAKE,Kermanshah,15/10/1991,0,0,0
1969b,EARTHQUAKE,Qazvin,22/06/2002,0,0,0
1968b,EARTHQUAKE,Semnan,21/06/2002,0,0,0
1967b,EARTHQUAKE,Fars,19/06/2002,0,0,0
1965k,EARTHQUAKE,Semnan,11/12/1991,0,0,0
1965b,EARTHQUAKE,Khorasan jonubi,11/06/2002,0,0,0
1964k,EARTHQUAKE,Gilan,10/12/1991,0,0,0
1963k,EARTHQUAKE,Semnan,08/12/1991,0,0,0
1960b,EARTHQUAKE,Yazd,11/06/2002,0,0,0
1961k,EARTHQUAKE,Ardebil,08/12/1991,0,0,0
1959k,EARTHQUAKE,Tehran,07/12/1991,0,0,0
1958b,EARTHQUAKE,Yazd,10/06/2002,0,0,0
1958k,EARTHQUAKE,Tehran,04/12/1991,0,0,0
1956k,EARTHQUAKE,Tehran,04/12/1991,0,0,0
1954b,EARTHQUAKE,Yazd,07/06/2002,0,0,0
1955k,EARTHQUAKE,Tehran,04/12/1991,0,0,0
1953k,EARTHQUAKE,Gilan,04/10/1991,0,0,0
1953b,EARTHQUAKE,Yazd,02/06/2002,0,0,0
1952k,EARTHQUAKE,Azarbayejan Gharbi,01/12/1991,0,0,0
1951k,EARTHQUAKE,Gilan,28/11/1991,0,0,0
1950k,EARTHQUAKE,Gilan,27/11/1991,0,0,0
1949k,EARTHQUAKE,Kermanshah,19/11/1991,0,0,0
1948k,EARTHQUAKE,Khuzestan,14/11/1991,0,0,0
1947k,EARTHQUAKE,Khuzestan,14/11/1991,0,0,0
1946k,EARTHQUAKE,Lorestan,10/03/1992,0,0,0
1945k,EARTHQUAKE,Azarbayejan Sharghi,05/03/1992,0,0,0
1943b,EARTHQUAKE,Yazd,04/06/2002,0,0,0
1919b,EARTHQUAKE,Kerman,03/06/2002,0,0,0
1941k,EARTHQUAKE,Gilan,01/03/1992,0,0,0
1940k,EARTHQUAKE,Ilam,13/01/1992,0,0,0
1939k,EARTHQUAKE,Gilan,06/01/1992,0,0,0
1938k,EARTHQUAKE,Gilan,24/12/1991,0,0,0
1937k,EARTHQUAKE,Gilan,19/12/1991,0,0,0
1936k,EARTHQUAKE,Esfahan,18/12/1991,0,0,0
1935k,EARTHQUAKE,Khorasan razavi,14/12/1991,0,0,0
1934k,EARTHQUAKE,Fars,02/06/1993,0,0,0
1933k,EARTHQUAKE,Khuzestan,02/06/1993,0,0,0
1932k,EARTHQUAKE,Khorasan razavi,31/05/1993,0,0,0
1931k,EARTHQUAKE,Fars,15/05/1993,0,0,0
1930k,EARTHQUAKE,Semnan,15/05/1993,0,0,0
1929k,EARTHQUAKE,Semnan,15/05/1993,0,0,0
1928k,EARTHQUAKE,Esfahan,14/05/1993,0,0,0
1927k,EARTHQUAKE,Mazandaran,12/05/1993,0,0,0
1926k,EARTHQUAKE,Gilan,01/05/1993,0,0,0
1925k,EARTHQUAKE,Gilan,30/04/1993,0,0,0
1924k,EARTHQUAKE,Lorestan,29/04/1993,0,0,0
1923k,EARTHQUAKE,Kordestan,19/04/1994,0,0,0
1922k,EARTHQUAKE,Azarbayejan Sharghi,19/04/1993,0,0,0
1921k,EARTHQUAKE,Azarbayejan Sharghi,18/04/1993,0,0,0
1920k,EARTHQUAKE,Fars,17/04/1993,0,0,0
1917k,EARTHQUAKE,Kohgiluyeh Va Boyerahmad,11/04/1993,0,0,0
1918b,EARTHQUAKE,Fars,01/06/2002,0,0,0
1916b,EARTHQUAKE,Khorasan razavi,26/05/2002,0,0,0
1916k,EARTHQUAKE,Fars,09/04/1993,0,0,0
1914b,EARTHQUAKE,Kermanshah,23/05/2002,0,0,0
1914k,EARTHQUAKE,Ardebil,08/04/1994,0,0,0
